redump_title,title,localized_title,serial
Universal Virtua Pachi-Slot - Hisshou Kouryakuhou (Japan),Universal Virtua Pachi-Slot - Hisshou Kouryakuhou,ＵＮＩＶＥＲＳＡＬユニバーサル・バーチャパチスロ　～必勝攻略法～,SLPS-00046
Universal-ki Kanzen Kaiseki - Pachi-Slot Simulator (Japan),Universal-ki Kanzen Kaiseki - Pachi-Slot Simulator,ＵＮＩＶＥＲＳＡＬユニバーサル機完全解析　パチスロシミュレーター,SLPS-00101
Unknown Variable 1 - Masque Manor (USA),Unknown Variable 1 - Masque Manor,,LSP-909015
Unknown Variable 2 - Raven's Ridge (USA),Unknown Variable 2 - Raven's Ridge,,LSP-909022
Uno (Japan),UNO,,SLPS-01349
"Unsolved, The - Hyper Science Adventure (Japan) (Disc 1)",The Unsolved - Hyper Science Adventure (Disc 1),ジ　アンソルブド (DISC 1),SLPS-00846
"Unsolved, The - Hyper Science Adventure (Japan) (Disc 2)",The Unsolved - Hyper Science Adventure (Disc 2),ジ　アンソルブド (DISC 2),SLPS-00847
"Unsolved, The - Hyper Science Adventure (Japan) (Disc 3)",The Unsolved - Hyper Science Adventure (Disc 3),ジ　アンソルブド (DISC 3),SLPS-00848
Unstack (Japan),Unstack,アンスタック,SLPS-00302
Uprising X (USA),Uprising X,,SLUS-00686
"Uranai 2, The - Mainichi no Tarot Uranai (Japan)",The Uranai 2 - Mainichi no Tarot Uranai,ザ・占い２　～毎日のタロット占い～,SLPS-02399
"Uranai 3, The - Mainichi no Houi Uranai (Japan)",The Uranai 3 - Mainichi no Houi Uranai,ザ・占い３　～毎日の方位占い～,SLPS-02898
"Uranai 4, The - Harapeko Kuma no Kaiun Kabbalah Uranai (Japan)",The Uranai 4 - Harapeko Kuma no Kaiun Kabbalah Uranai,ザ・占い４　　～はらぺこクマの開運カバラ占い～,SLPS-02899
"Uranai 5, The - Shinpi no Rune Uranai (Japan)",The Uranai 5 - Shinpi no Rune Uranai,ザ・占い５　～神秘のルーン占い～,SLPS-03053
"Uranai 6, The - Suisei-san no Tottemo Kyuusei Senseijutsu (Japan)",The Uranai 6 - Suisei-san no Tottemo Kyuusei Senseijutsu,ザ・占い６　～水星さんのとっても九星占星術～,SLPS-03054
"Uranai, The - Ren'ai Seiza Uranai (Japan)",The Uranai - Ren'ai Seiza Uranai,ザ・占い　～恋愛星座占い～,SLPS-02362
Urawaza Mahjong - Korette Tenwatte Yatsukai (Japan),Urawaza Mahjong - Korette Tenwatte Yatsukai,裏技麻雀　～これって天和ってやつかい～,SLPS-02807
"Urban Chaos (Europe) (En,Es,It)",Urban Chaos,,SLES-02071
"Urban Chaos (Europe) (En,Es,It)",Urban Chaos,,SLES-02071
Urban Chaos (France),Urban Chaos,,SLES-02354
Urban Chaos (Germany),Urban Chaos,,SLES-02355
Urban Chaos (USA),Urban Chaos,,SLUS-01091
"US Racer (Europe) (En,Fr,De,Nl)",US Racer,,SLES-03810
U-SA (Japan),U-SA,右左,SLPS-02693
Utauta Woo - Seirei-Songs (Japan),Utauta Woo - Seirei-Songs,うたうたウ～　ＳＥＩＲＥＩ－ＳＯＮＧＳ,SLPM-86437
Utchan Nanchan no Honoo no Challenger - Denryuu Iraira-bou Returns (Japan),Utchan Nanchan no Honoo no Challenger - Denryuu Ira Ira Bou Returns,,SLPS-01317
Utchan Nanchan no Honoo no Challenger - Denryuu Iraira-bou Returns (Japan) (Demo),Utchan Nanchan no Honoo no Challenger - Denryuu Iraira-bou Returns (Demo),ウッチャンナンチャンの炎のチャレンジャー　～電流イライラ棒　リターンズ～,SLPM-80229
"V.I.P. (Europe) (En,Fr,De,Es,It)",V.I.P.,,SLES-03681
V.I.P. (USA),V.I.P.,,SLUS-01228
"V2000 (Europe) (En,Fr,De,Es,It)",V2000,,SLES-00545
"V2000 (Europe) (En,Fr,De,Es,It) (Demo)",V2000 (Demo),,SLED-01548
Vadims (Japan),Vadims,バディムス,SLPS-00352
Vagrant Story (Europe),Vagrant Story,,SLES-02754
Vagrant Story (France),Vagrant Story,,SLES-02755
Vagrant Story (Germany),Vagrant Story,,SLES-02756
"Vagrant Story (Japan, Asia)",Vagrant Story,ベイグラントストーリー,SCPS-45486
"Vagrant Story (Japan, Asia)",,,SLPM-87393
"Vagrant Story (Japan, Asia)",,,SLPS-02377
Vagrant Story (USA),Vagrant Story,,SLUS-01040
Valkyrie Profile (Japan) (Disc 1),Valkyrie Profile (Disc 1),ヴァルキリープロファイル (DISC 1),SLPM-86379
Valkyrie Profile (Japan) (Disc 1) (Deluxe Pack),Valkyrie Profile (Disc 1) (Deluxe Pack),ヴァルキリープロファイル,SLPM-86371
Valkyrie Profile (Japan) (Disc 1) (Rev 1),,,SLPM-87354
Valkyrie Profile (Japan) (Disc 1) (Rev 1),,,SLPM-87372
Valkyrie Profile (Japan) (Disc 1) (Rev 1),Valkyrie Profile (Disc 1),ヴァルキリープロファイル (DISC 1),SLPM-86379
Valkyrie Profile (Japan) (Disc 2),Valkyrie Profile (Disc 2),ヴァルキリープロファイル (DISC 2),SLPM-86380
Valkyrie Profile (Japan) (Disc 2) (Deluxe Pack),Valkyrie Profile (Disc 2) (Deluxe Pack),ヴァルキリープロファイル,SLPM-86372
Valkyrie Profile (Japan) (Disc 2) (Rev 1),Valkyrie Profile (Disc 2),ヴァルキリープロファイル (DISC 2),SLPM-87355
Valkyrie Profile (Japan) (Disc 2) (Rev 1),,,SLPM-87373
Valkyrie Profile (USA) (Disc 1),Valkyrie Profile (Disc 1),,SLUS-01156
Valkyrie Profile (USA) (Disc 2),Valkyrie Profile (Disc 2),,SLUS-01179
Value 1500 - The Shanghai (Japan),Value 1500 - The Shanghai,Ｖａｌｕｅ　１５００　Ｔｈｅ　上海,SLPS-02703
Value 1500 - The Shikinjou (Japan),Value 1500 - The Murasaki Kinshiro,,SLPS-02704
Vampir - Kyuuketsuki Densetsu (Japan),Vampir - Kyuuketsuki Densetsu,ヴァンビール　～吸血鬼伝説～,SLPS-01932
Vampire - The Night Warriors (Japan),Vampire - The Night Warriors,ヴァンパイア　－ザ　ナイト　ウォリアーズ－,SLPS-00036
"Vampire Hunter D (Europe) (En,Fr,De)",Vampire Hunter D,,SLES-02731
Vampire Hunter D (Japan),Vampire Hunter D,バンパイアハンターＤ,SLPS-02477
Vampire Hunter D (Japan) (Rev 1),Vampire Hunter D,バンパイア・ハンターＤ,SLPS-03198
Vampire Hunter D (USA),Vampire Hunter D,,SLUS-01138
Vampire Savior - EX Edition (Japan),Vampire Savior - EX Edition,ヴァンパイアセイヴァー　ＥＸエディション,SLPS-01700
Vanark (USA),Vanark,,SLUS-01035
Vandal Hearts - Ushinawareta Kodai Bunmei (Japan),,,SLPM-86067
Vandal Hearts - Ushinawareta Kodai Bunmei (Japan),Vandal Hearts - Ushinawareta Kodai Bunmei,ヴァンダルハーツ　～失われた古代文明～,SLPM-86007
Vandal Hearts - Ushinawareta Kodai Bunmei (Japan) (Demo),Vandal Hearts - Ushinawareta Kodai Bunmei (Demo),ヴァンダルハーツ　～失われた古代文明～,SLPM-80057
Vandal Hearts (Asia),Vandal Hearts,,SCPS-45183
"Vandal Hearts (Europe) (En,Fr,De)",Vandal Hearts,,SLES-00204
Vandal Hearts (USA),Vandal Hearts,,SLUS-00447
Vandal Hearts II - Tenjou no Mon (Japan),Vandal Hearts II - Tenjou no Mon,ヴァンダルハーツⅡ ～天上の門～,SLPM-86251
"Vandal Hearts II (Europe) (En,Fr,De)",Vandal Hearts II,,SLES-02469
Vandal Hearts II (Italy),Vandal Hearts II,,SLES-02497
Vandal Hearts II (Spain),Vandal Hearts II,,SLES-02496
Vandal Hearts II (USA),Vandal Hearts II,,SLUS-00940
"Vanishing Point (Europe) (En,Fr,De,Es)",Vanishing Point,,SLES-02534
Vanishing Point (Italy),Vanishing Point,,SLES-02796
Vanishing Point (USA),Vanishing Point,,SLUS-01109
V-Ball - Beach Volley Heroes (Europe),V-Ball - Beach Volley Heroes,,SLES-00846
"V-Beach Volleyball (Europe) (En,Fr,De,Es,It) (Beta) (2000-04-21)",Beach Volleyball,,SLES-02808
Vegas Casino (Europe),Vegas Casino,,SLES-02918
Vegas Games 2000 (USA),Vegas Games 2000,,SLUS-00836
Vehicle Cavalier (Japan),Vehicle Cavalier,ヴィーグル・キャヴァリアー,SLPS-00232
Velldeselba Senki - Tsubasa no Kunshou (Japan),Velldeselba Senki - Tsubasa no Kunshou,ベルデセルバ戦記～翼の勲章～,SCPS-10027
Velldeselba Senki - Tsubasa no Kunshou (Japan) (Demo),Velldeselba Senki - Tsubasa no Kunshou (Demo),ベルデセルバ戦記　～翼の勲章～,PAPX-90012
Vem Vill Bli Miljonaer (Sweden),Vem Vill Bli Miljonaer,,SLES-03483
Vermin Kids (Japan),Vermin Kids,バーミン・キッズ,SLPS-00558
Verrat in der Verbotenen Stadt (Germany),Verrat in der Verbotenen Stadt,,SLES-02295
Versailles - A Game of Intrigue (Europe),Versailles - A Game of Intrigue,,SLES-01293
Versailles - Complot a la Cour du Roi Soleil (France),Versailles - Complot a la Cour du Roi Soleil,,SLES-01031
Versailles - Complotto alla Corte del Re Sole (Italy),Versailles - Complotto alla Corte del Re Sole,,SLES-01294
Versailles - Verschwoerung am Hof (Germany),Versailles - Verschwoerung am Hof,,SLES-01730
Versalles - Complot en la Corte del Rey Sol (Spain),Versalles - Complot en la corte del Rey Sol,,SLES-02219
"Vib-Ribbon (Europe) (En,Fr,De,Es,It)",Vib-Ribbon,,SCES-02873
"Vib-Ribbon (Europe) (En,Fr,De,Es,It) (Beta) (2000-06-13)",Vib-Ribbon,,SCES-02873
Vib-Ribbon (Japan) (Demo),,,PAPX-90102
Vib-Ribbon (Japan) (Demo),Vib-Ribbon (Demo),ビブリボン,PAPX-90101
"Vib-Ribbon (Japan, Asia)",Vib Ribbon,,SCPS-45469
"Vib-Ribbon (Japan, Asia)",,,SCPS-91213
"Vib-Ribbon (Japan, Asia)",Vib-Ribbon,ビブリボン,SCPS-18012
Victory Boxing (Japan),Victory Boxing,ビクトリーボクシング,SLPS-02740
Victory Boxing 2 (Europe),Victory Boxing 2,,SLES-01393
Victory Boxing 2 (Europe) (Demo),Victory Boxing 2 (Demo),,SLED-01529
"Victory Boxing Challenger (Europe) (En,Fr,De,Es)",Victory Boxing Challenger,,SLES-02727
Victory Boxing Champion Edition (Europe),Victory Boxing Champion Edition,,SLES-00180
Victory Boxing Contender (Europe),Victory Boxing Contender,,SLES-03599
Victory Spike (Japan),Victory Spike,ヴィクトリー・スパイク,SLPS-00372
Victory Zone (Japan),Victory Zone,ヴィクトリー・ゾーン,SCPS-10002
Victory Zone 2 (Japan),Victory Zone 2,ヴィクトリーゾーン２,SCPS-10024
Video IDU Demo 06E (Europe) (Demo),,,SCED-02672
Video IDU Test v1.1 (Europe),Video IDU Test v1.1,,SCED-00988
Viewpoint (Europe),Viewpoint,,SLES-00123
Viewpoint (USA),Viewpoint,,SLUS-00033
Vigilante 8 - 2nd Battle (Japan),Vigilante 8 - 2nd Battle,ヴィジランテ８　～セカンド・バトル～,SLPS-02615
Vigilante 8 - 2nd Offense (Europe),Vigilante 8 - 2nd Offense,,SLES-02162
Vigilante 8 - 2nd Offense (USA),Vigilante 8 - 2nd Offense,,SLUS-00868
Vigilante 8 (Europe),Vigilante 8,,SLES-01212
Vigilante 8 (Europe) (Demo),Vigilante 8 (Demo),,SLED-01250
Vigilante 8 (France),Vigilante 8,,SLES-01213
Vigilante 8 (Germany),Vigilante 8,,SLES-01214
Vigilante 8 (Italy),Vigilante 8,,SLES-01215
Vigilante 8 (Japan),,,SLPS-91182
Vigilante 8 (Japan),Vigilante 8,ヴィジランテ８,SLPS-01703
Vigilante 8 (Japan) (Demo),Vigilante 8 (Demo),ヴィジランテ８,SLPM-80316
Vigilante 8 (USA),Vigilante 8,,SLUS-00510
Vigilante 8 (USA) (Demo),Vigilante 8 (Demo),,SLUS-90022
Vigilante 8 (USA) (Rev 1),Vigilante 8,,SLUS-00510
Vil du bli millionaer (Norway),Vil du bli millionaer,,SLES-03484
VIP Demo (Europe),VIP Demo,,SCES-00236
VIP Demo (Germany),VIP Demo,,SCES-00237
"Viper (Europe) (En,Fr,De,Es,It)",Viper,,SLES-01302
Virtua Pachi-Slot - Olympia Special (Japan),,,SLPS-03025
Virtua Pachi-Slot - Olympia Special (Japan),Virtua Pachi-Slot - Olympia Special,バーチャパチスロ　オリンピア・スペシャル,SLPS-01639
"Virtua Pachi-Slot 7 - Kita Denshi, Olympia (Japan)","Virtua Pachi-Slot 7 - Kita Denshi, Olympia",バーチャパチスロ７,SLPS-02896
Virtua Pachi-Slot EX (Japan),Virtua Pachi-Slot EX,バーチャ・パチスロＥＸ,SLPS-02295
"Virtua Pachi-Slot V - Yamasa, Kita Denshi, Olympia (Japan)","Virtua Pachi-Slot V - Yamasa, Kita Denshi, Olympia",バーチャパチスロＶ　～山佐・北電子・オリンピア～,SLPS-02235
Virtua Pachi-Slot VI (Japan),Virtua Pachi-Slot VI,バーチャパチスロＶＩ,SLPS-02557
Virtual Bowling - Ten Pin Alley no Kiseki (Japan),Virtual Bowling - Ten Pin Alley no Kiseki,バーチャルボウリング　テンピンアレイの奇跡,SLPS-00892
Virtual Gallop - Kishudou (Japan),,,SLPS-02947
Virtual Gallop - Kishudou (Japan),Virtual Gallop - Kishudou,バーチャル・ギャロップ　騎手道,SLPS-00568
Virtual Gallop - Kishudou (Japan) (Genteiban),Virtual Gallop - Kishudou (Genteiban),バーチャルギャロップ騎手道,SLPS-00567
"Virtual Golf (Europe) (En,Fr,De)",Virtual Golf,,SLES-00264
Virtual Hiryuu no Ken (Japan),Virtual Hiryuu no Ken,バーチャル飛龍の拳,SLPS-00338
Virtual Hiryuu no Ken (Japan) (Demo),Virtual Hiryuu no Ken (Demo),バーチャル飛龍の拳,SLPM-80110
"Virtual Kasparov (Europe) (En,Fr,De,Es,It,Nl)",Virtual Kasparov,,SLES-03288
"Virtual Kasparov (USA) (En,Fr,Es)",Virtual Kasparov,,SLUS-01341
Virtual Kyoutei 2000 (Japan),Virtual Kyoutei 2000,バーチャル競艇２０００,SLPS-02748
Virtual Kyoutei 21 (Japan),Virtual Kyoutei 21,バーチャル競艇２１,SLPS-03199
Virtual Kyoutei '98 (Japan),Virtual Kyoutei '98,バーチャル競艇＇９８,SLPS-01396
Virtual Kyoutei '99 (Japan),Virtual Kyoutei '99,バーチャル競艇　＇９９,SLPS-02014
Virtual Pool (Europe),Virtual Pool,,SLES-00234
Virtual Pool (USA),Virtual Pool,,SLUS-00034
Virtual Pool 3 (USA),Virtual Pool 3,,SLUS-01374
Virtual Pro Wrestling (Japan),Virtual Pro Wrestling,バーチャル・プロレスリング,SLPS-00449
"Virus - It Is Aware (Europe) (En,Fr,De,Es,It)",Virus - It Is Aware,,SLES-01317
Virus - The Battle Field (Japan),Virus - The Battle Field,ウイルス－ザ・バトルフィールド,SLPS-02008
"Visiteurs, Les - La Relique de Sainte Rolande (France)","Visiteurs, Les - La Relique de Sainte Rolande",,SLES-02837
"Viva Football (Europe) (En,Fr,De,Es,It,Pt)",Viva Football,,SLES-00761
"Viva Football (Europe) (En,Fr,De,Es,It,Pt) (Demo)",Viva Football (Demo),,SLED-01931
"Viva Football (Europe) (En,Fr,De,Es,It,Pt) (Rev 1)",Viva Football,,SLES-00761
"Viva Soccer (USA) (En,Fr,De,Es,It,Pt)",Viva Soccer,,SLUS-00953
Vivi la Magia di Disney su PlayStation (Italy),Vivi la Magia di Disney su PlayStation,,SCED-03925
V-Jump Soukan 9-shuunen Kinen Special Disc!! (Japan),V-Jump Soukan 9-shuunen Kinen Special Disc!!,Ｖジャンプ　創刊９周年記念　スペシャルディスク！！,SLPM-80635
VMX Racing (Europe),VMX Racing,,SLES-00552
VMX Racing (USA),VMX Racing,,SLUS-00123
Voice Fantasia - Ushinawareta Voice Power (Japan),Voice Fantasia - Ushinawareta Voice Power,ボイス・ファンタジアＳ　～失われたボイス・パワー～,SLPS-00747
Voice Idol Collection - Pool Bar Story (Japan) (Disc 1),Voice Idol Collection - Pool Bar Story (Disc 1),ボイス・アイドル・コレクション　～プールバーストーリー～ (DISC 1),SLPS-00775
Voice Idol Collection - Pool Bar Story (Japan) (Disc 2),Voice Idol Collection - Pool Bar Story (Disc 2),ボイス・アイドル・コレクション　～プールバーストーリー～ (DISC 2),SLPS-00776
Voice Paradice Excella (Japan) (Disc 1),Voice Paradice Excella (Disc 1),ボイスパラダイス　エクセラ (DISC 1),SLPS-00590
Voice Paradice Excella (Japan) (Disc 2),Voice Paradice Excella (Disc 2),ボイスパラダイス　エクセラ (DISC 2),SLPS-00591
Volfoss (Japan),Volfoss,ボルフォス,SLPS-03140
VR Baseball '97 (Europe),VR Baseball '97,,SLES-00169
VR Baseball '97 (USA),VR Baseball '97,,SLUS-00281
VR Baseball 99 (Europe),VR Baseball 99,,SLES-01325
VR Baseball 99 (USA),VR Baseball 99,,SLUS-00632
"VR Golf '97 (USA) (En,Fr)",VR Golf '97,,SLUS-00198
VR Soccer '96 (USA),VR Soccer '96,,SLUS-00199
VR Sports Powerboat Racing (Europe) (Demo),VR Sports Powerboat Racing (Demo),,SLED-00911
"VR Sports Powerboat Racing (Europe) (En,Fr,De,Es,It)",VR Sports Powerboat Racing,,SLES-00931
VR Sports Powerboat Racing (USA),VR Sports Powerboat Racing,,SLUS-00625
"V-Rally - 97 Championship Edition (Europe) (En,Fr,De)",V-Rally - 97 Championship Edition,,SLES-00250
"V-Rally - 97 Championship Edition (Europe) (En,Fr,De) (Rev 1)",V-Rally - 97 Championship Edition,,SLES-00250
"V-Rally - 97 Championship Edition (Europe) (En,Fr,De) (Rev 2)",V-Rally - 97 Championship Edition,,SLES-00250
V-Rally - Championship Edition (Japan),,,SLPS-91099
V-Rally - Championship Edition (Japan),V-Rally - Championship Edition,Ｖ－ラリー　チャンピオンシップエディション,SLPS-01149
V-Rally - Championship Edition (Japan) (Demo),V-Rally - Championship Edition (Demo),ラリーという名のカタルシス,SLPM-80191
V-Rally - Championship Edition 2 (Europe) (Demo),V-Rally - Championship Edition 2 (Demo),,SLED-02124
"V-Rally - Championship Edition 2 (Europe) (En,Fr,De)",V-Rally - Championship Edition 2,,SLES-01907
V-Rally - Championship Edition 2 (Japan),,,SLPS-91467
V-Rally - Championship Edition 2 (Japan),V-Rally - Championship Edition 2,Ｖラリー２,SLPS-02516
V-Rally - Championship Edition 2 (Japan) (Demo),V-Rally - Championship Edition 2 (Demo),,SLPM-80500
Vs. (Europe),Vs.,,SLES-01104
Vs. (USA),Vs.,,SLUS-00513
V-Tennis (Europe),V-Tennis,,SLES-00285
V-Tennis (Japan),V-Tennis,Ｖテニス,SLPS-00103
V-Tennis (USA),V-Tennis,,SLUS-00218
V-Tennis 2 (Japan),V-Tennis 2,Ｖテニス２,SLPS-00469
"Wacky Races (Europe) (En,Fr,De,Es,It,Nl)",Wacky Races,,SLES-02468
Wacky Races (Japan),Chiki Chiki Machine Mou Race - Wacky Races,,SLPM-86845
Wagamama Fairy Mirumo de Pon! Mirumo no Mahou Gakkou Monogatari (Japan),Wagamama Fairy Mirumo de Pon! Mirumo no Mahou Gakkou Monogatari,わがままフェアリーミルモでポン！　ミルモの魔法学校ものがたり,SLPM-87220
Wai Wai 3-nin Uchi Mahjong (Japan),Wai Wai 3-nin Uchi Mahjong,わいわい３人打ち麻雀,SLPM-86696
Wai Wai Bowling (Japan),Wai Wai Bowling,わいわいボウリング,SLPM-87225
Wai Wai Jansou (Japan),Wai Wai Jansou,わいわい液晶シリーズ　わいわい雀荘セット,SLPM-86544
Wai Wai Kart (Japan) (Major Wave),Wai Wai Kart (Major Wave),わいわいカート,SLPM-87230
Wai Wai Kusa Yakyuu (Japan),Wai Wai Kusa Yakyuu,わいわい草野球,SLPM-87244
Wai Wai Trump Taisen (Japan),Wai Wai Trump Taisen,わいわいトランプ大戦,SLPM-86657
Waku Puyo Dungeon - Ketteiban (Japan),Waku Puyo Dungeon - Ketteiban,わくぷよダンジョン決定盤,SLPS-01966
Waku Waku Bowling (Japan),Waku Waku Bowling,わくわくボウリング,SLPS-01166
Waku Waku Derby (Japan),Waku Waku Derby,わく・わく・ダービー,SLPS-01157
Waku Waku Volley (Japan),,,SLPS-02346
Waku Waku Volley (Japan),Waku Waku Volley,わくわくバレー,SLPS-01695
Waku Waku Volley (Japan) (Demo),Waku Waku Volley (Taikenban),わくわくバレー,SLPM-80342
Wakusei Koukitai - Little Cats (Japan),Wakusei Koukitai - Little Cats,惑星攻機隊りとるキャッツ,SLPS-01374
Walt Disney El Libro de la Selva - Muevete con Ritmo (Spain),Walt Disney El Libro de la Selva - Muevete con Ritmo,,SCES-03029
Walt Disney Il Libro della Giungla - Il Ballo della Giungla (Italy),Walt Disney Il Libro della Giungla - Il Ballo della Giungla,,SCES-03026
Walt Disney Ksiega Dzungli - Groove Party (Poland),Walt Disney Ksiega Dzungli - Groove Party,,SCES-03028
Walt Disney Le Livre de la Jungle - Groove Party (France),Walt Disney Le Livre de la Jungle - Groove Party,,SCES-03024
"Walt Disney World Quest - Magical Racing Tour (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da)",Walt Disney World Quest - Magical Racing Tour,,SLES-02733
Walt Disney World Quest - Magical Racing Tour (USA),Walt Disney World Quest - Magical Racing Tour,,SLUS-01106
Walt Disneyn Viidakkokirja - Svengiseikkailu (Finland),Walt Disneyn Viidakkokirja - Svengiseikkailu,,SCES-03023
Walt Disneys Das Dschungelbuch - Groove Party (Germany),Walt Disneys Das Dschungelbuch - Groove Party,,SCES-03025
Walt Disneys Djungelboken - Groove Party (Sweden),Walt Disneys Djungelboken - Groove Party,,SCES-03030
Walt Disneys Jungelboken - Groove Party (Norway),Walt Disneys Jungelboken - Groove Party,,SCES-03027
Walt Disney's Jungle Boek - Groove Party (Netherlands),Walt Disney's Jungle Boek - Groove Party,,SCES-03022
Walt Disneys Junglebogen - Groove Party (Denmark),Walt Disneys Junglebogen - Groove Party,,SCES-03021
Walt Disney's The Jungle Book - Groove Party (Europe),Walt Disney's The Jungle Book - Groove Party,,SCES-03020
Walt Disney's The Jungle Book - Rhythm n' Groove (USA),Walt Disney's The Jungle Book - Rhythm n' Groove,,SLUS-01278
Wander Vehicles - Doggy Bone Daisakusen (Japan),,,SLPS-03295
Wander Vehicles - Doggy Bone Daisakusen (Japan),Wander Vehicles - Doggy Bone Daisakusen,わんダービークルズ　ドギーボーン大作戦,SLPS-02322
Wangan Trial (Japan) (Disc 1),,,SLPS-02280
Wangan Trial (Japan) (Disc 1),Wangan Trial (Disc 1),湾岸トライアル (DISC 1),SLPS-01213
Wangan Trial (Japan) (Disc 2),,,SLPS-02281
Wangan Trial (Japan) (Disc 2),Wangan Trial (Disc 2),湾岸トライアル (DISC 2),SLPS-01214
Wanted (Europe),Wanted,,SLES-04158
Wanted (Europe),Wanted,,SLES-04158
War Gods (Europe),War Gods,,SLES-00538
War Gods (USA),War Gods,,SLUS-00328
"WarCraft II - The Dark Saga (Europe) (En,Fr,De,Es,It)",WarCraft II - The Dark Saga,,SLES-00878
