redump_name,serial_1,serial_2,serial_3,serial_4,serial_5
"Michael Jackson - The Experience (Europe) (En,Fr,De,Es,It) (Special Edition)",RVL-SMOY-EUU-B0,,,,
Michael Jackson - The Experience (Japan),RVL-SMOJ-JPN-B0,,,,
"Michael Jackson - The Experience (USA) (En,Fr,Es)",RVL-SMOE-USA-B0,,,,
"Michael Jackson - The Experience (USA) (En,Fr,Es) (Walmart)",RVL-SMOX-USA-B0,,,,
Mijn Dierenpension - Verzorg en Speel met de Leukste Dieren! (Netherlands),RVL-RMNH-HOL,,,,
Milestone Shooting Collection - Karous Wii (Japan),RVL-RKAJ-JPN,,,,
Milestone Shooting Collection - Karous Wii (Korea),RVL-RKAK-KOR,,,,
Milestone Shooting Collection 2 (Japan),RVL-SS9J-JPN-B0,,,,
"Millennium European Paintball Series, The - Championship Paintball 2009 (Europe)",RVL-R29P-EUR,,,,
"Mind. Body. Soul. - Nutrition Matters (Europe) (En,Fr,De,Es,It)",RVL-RNIP-EUR,,,,
"Mini Desktop Racing (Europe) (En,Fr,De,Es,It,Nl)",RVL-RCEX-NOE,,,,
Mini Desktop Racing (UK),RVL-RCEP-UKV,,,,
Mini Desktop Racing (USA),RVL-RCEE-USA-B0,,,,
"Mini Golf Resort (Europe) (En,Fr,De,Nl)",RVL-SGOP-EUR-B0,,,,
Mini Golf Resort (Germany),RVL-SGOD-NOE-B0,,,,
Mini Golf Resort (USA),RVL-SGOE-USA-B0,,,,
"Mini Ninjas (Europe) (En,Fr,De,Es,It,Nl)",RVL-RNJP-EUR-B0,,,,
"Mini Ninjas (USA) (En,Fr,Es)",RVL-RNJE-USA-B0,,,,
"Miniclip Sushi Go-Round (USA) (En,Fr,Es)",RVL-SSUE-USA-B0,,,,
MiniCopter Adventure Flight (USA),RVL-RGCE-USA,,,,
Minna de Asobou! Namco Carnival (Japan),RVL-RNWJ-JPN,,,,
Minna de Bouken! Family Trainer (Japan),RVL-S2AJ-JPN-B0,,,,
Minna de Bouken! Family Trainer (Japan) (Taikenban),RVL-D2AJ-JPN-B0,,,,
Minna no Joushiki Ryoku TV (Japan),RVL-RJTJ-JPN,,,,
Minna no Rhythm Tengoku (Japan),RVL-SOMJ-JPN-B0,,,,
"Minon - Everyday Hero (Europe) (En,Fr,De,Es,It)",RVL-RDMP-EUR,,,,
"Minute to Win It (USA) (En,Fr,Es)",RVL-SMYE-USA-B0,,,,
MLB Power Pros (USA),RVL-RMPE-USA,,,,
MLB Power Pros 2008 (USA),RVL-RL8E-USA,,,,
MLB Superstars (USA),RVL-R4SE-USA,,,,
Modu Hamkke Takoron (Korea),RVL-RTKK-KOR,,,,
Momjjang Diet Wii - Figurobics by Jung Da-yeon (Japan),RVL-SMMJ-JPN-B0,,,,
Momotarou Dentetsu 16 - Hokkaido Daiidou no Maki! (Japan),RVL-RMTJ-JPN-B0,,,,
Momotarou Dentetsu 2010 - Sengoku Ishin no Hero Daishuugou! no Maki (Japan),RVL-SMTJ-JPN-B0,,,,
Mon Coach Personnel - J'enrichis Mon Vocabulaire (France),RVL-RZYF-FRA,,,,
Mon Premier Karaoke (France),RVL-SONF-FRA-B0,,,,
"Monkey King, The - The Legend Begins (USA) (Rev 1)",RVL-RTDE-USA,,,,
"Monkey Mischief! (Europe) (En,Fr,De,Es,It)",RVL-RFVP-EUR,,,,
"Monkey Mischief! Party Time (USA) (En,Fr)",RVL-RFVE-USA,,,,
"Monopoly (Europe) (En,Fr,De,Es,Nl,Sv,Fi)",RVL-RWOP-EUR, RVL-RWOP-NOE-B0,,,
Monopoly (Japan),RVL-RWOJ-JPN,,,,
"Monopoly (USA) (En,Fr,Es)",RVL-RWOE-USA,,,,
"Monopoly Collection (Europe) (En,Fr)",RVL-SMPP-EUR-B0,,,,
"Monopoly Collection (USA) (En,Fr)",RVL-SMPE-USA-B0,,,,
"Monopoly Streets (Europe) (En,Fr,De,Es,It,Nl)",RVL-S75P-EUR-B0,,,,
"Monopoly Streets (USA) (En,Fr,Es)",RVL-S75E-USA-B0,,,,
"Monster 4x4 - Stunt Racer (Europe) (En,Fr,De,Es,It)",RVL-RQZP-EUR-B0,,,,
"Monster 4x4 - Stunt Racer (USA) (En,Fr,Es)",RVL-RQZE-USA-B0,,,,
"Monster 4x4 - World Circuit (Europe) (En,Fr,De,Es,It)",RVL-RM4P-EUR,,,,
Monster 4x4 - World Circuit (Japan),RVL-RM4J-JPN,,,,
"Monster 4x4 - World Circuit (USA) (En,Fr,Es)",RVL-RM4E-USA,,,,
"Monster High - 13 Wishes (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi)",RVL-SNYP-EUR-B0,,,,
"Monster High - 13 Wishes (USA) (En,Fr,Es)",RVL-SNYE-USA-B0,,,,
"Monster High - Ghoul Spirit (Europe) (En,Fr,De,Es,It,Nl)",RVL-SAOP-EUR-B0,,,,
"Monster High - Ghoul Spirit (USA) (En,Fr,Es)",RVL-SAOE-USA-B0,,,,
"Monster High - Ghoul Spirit (USA) (En,Fr,Es) (Rev 1)",RVL-SAOE-USA-B1,,,,
"Monster High - New Ghoul in School (Europe) (En,Fr,De,Es,It)",RVL-S5MP-EUR-B0,,,,
"Monster High - New Ghoul in School (USA) (En,Fr,Es,Pt)",RVL-S5ME-USA-B0,,,,
"Monster High - Scuola da Paura (Italy) (En,Fr,De,Es,It,Nl)",RVL-SAOX-EUZ-B0,,,,
"Monster High - Skultimate Roller Maze (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi)",RVL-SU5P-EUR-B0,,,,
"Monster High - Skultimate Roller Maze (USA) (En,Fr,Es)",RVL-SU5E-USA-B0,,,,
Monster Hunter 3 tri- (Japan),RVL-RMHJ-JPN-B0,,,,
Monster Hunter 3 tri- (Japan) (Taikenban),RVL-DMHJ-JPN,,,,
Monster Hunter G (Japan),RVL-ROMJ-JPN,,,,
"Monster Hunter Tri (Europe) (En,Fr,De,Es,It)",RVL-RMHP-EUR-B0,,,,
Monster Hunter Tri (USA) (Demo),RVL-DMHE-USA-B0,,,,
"Monster Hunter Tri (USA) (En,Fr,Es)",RVL-RMHE-USA-B0,,,,
"Monster Jam - Path of Destruction (Europe) (En,Fr,Es,It,Nl)",RVL-SMJP-EUR-B0,,,,
"Monster Jam - Path of Destruction (USA) (En,Fr)",RVL-SMJE-USA-B0,,,,
"Monster Jam - Urban Assault (Europe) (En,Fr,De,Es,It)",RVL-RUAP-EUR,,,,
"Monster Jam - Urban Assault (USA) (En,Fr)",RVL-RUAE-USA-B0,,,,
"Monster Jam (Europe) (En,Fr,De,Es,It)",RVL-RMOP-EUR-B0,,,,
Monster Jam (USA),RVL-RMOE-USA,,,,
"Monster Lab (Europe) (En,Fr,De,Es,It)",RVL-RM7P-EUR,,,,
"Monster Lab (USA) (En,Fr,Es)",RVL-RM7E-USA,,,,
Monster Mayhem - Build and Battle (USA),RVL-RI7E-USA-B0,,,,
"Monster Trucks (Europe) (En,Fr,De,Es,It)",RVL-SM4P-EUR-B0,,,,
"Monster Trucks Mayhem (USA) (En,Fr,Es)",RVL-SM4E-USA-B0,,,,
Monster Trux Arenas - Special Edition (USA),RVL-RRXE-USA,,,,
"Monster Trux Arenas (Europe) (En,Fr,De,Es,It,Nl)",RVL-RRXX-EUR-1, RVL-RRXX-NOE,,,
Monster Trux Arenas (UK),RVL-RRXP-EUR,,,,
"Monster Trux Offroad (Europe) (En,Fr,De,Es,It,Nl)",RVL-RTQX-EUR,,,,
Monster Trux Offroad (UK),RVL-RTQP-UKV,,,,
Monster Trux Offroad (USA),RVL-RTQE-USA,,,,
"More Game Party (Europe) (En,Fr,De,Es,It)",RVL-RV2P-EUR,,,,
"Mortal Kombat - Armageddon (Europe) (En,Fr,De,Es,It)",RVL-RKMP-EUR,,,,
Mortal Kombat - Armageddon (USA),RVL-RKME-USA,,,,
Mortimer Beckett and the Secrets of Spooky Manor (USA),RVL-R5SE-USA,,,,
"MotoGP (Europe) (En,Fr,De,Es,It)",RVL-RQ8P-EUR,,,,
MotoGP (USA) (Beta) (2009-01-06),,,,,
"MotoGP (USA) (En,Fr,Es)",RVL-RQ8E-USA,,,,
"Mountain Sports (Europe) (En,Fr,De,Es,It)",RVL-R7WP-EUR-B0,,,,
"Mountain Sports (USA) (En,Fr)",RVL-R7WE-USA-B0,,,,
"Movie Games (USA) (En,Fr,Es)",RVL-RVQE-USA,,,,
"Movie Studios Party (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da)",RVL-RVQP-EUR,,,,
"Movie Studios Party (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da) (Rev 1)",RVL-RVQP-EUR-B0,,,,
"Movie-Ch Install Disc Ver. A (USA) (En,Fr,Es)",RVL-091E-USA,,,,
Mr Bean's Wacky World (USA),RVL-REBE-USA-B0,,,,
"Mr Bean's Wacky World of Wii (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi)",RVL-REBP-EUR,,,,
"MTV Pimp My Ride (Europe) (En,Fr,De,Es,It)",RVL-RPIP-EUR,,,,
MTV Pimp My Ride (USA),RVL-RPIE-USA,,,,
"Mummy, The - Tomb of the Dragon Emperor (Europe) (En,Fr,De,Es,It,Nl)",RVL-RM5P-EUR,,,,
"Mummy, The - Tomb of the Dragon Emperor (USA) (En,Fr,Es)",RVL-RM5E-USA,,,,
"Munchables, The (Europe) (En,Fr,De,Es,It)",RVL-RE5P-EUR,,,,
"Munchables, The (USA) (Beta)",,,,,
"Munchables, The (USA) (En,Fr,Es)",RVL-RQCE-USA,,,,
"Muramasa - The Demon Blade (Europe) (En,Fr,De,Es,It)",RVL-RSFP-EUR-B0,,,,
Muramasa - The Demon Blade (USA),RVL-RSFE-USA-B0,,,,
Muramasa - The Demon Blade (USA) (Demo),RVL-DSFE-USA-B0,,,,
"Mushroom Men - The Spore Wars (Europe) (En,Fr,De,Es,It)",RVL-RM9P-EUR,,,,
Mushroom Men - The Spore Wars (USA) (Beta) (2008-08-26),,,,,
Mushroom Men - The Spore Wars (USA) (Beta) (2008-09-23),,,,,
"Mushroom Men - The Spore Wars (USA) (En,Fr,Es)",RVL-RM9E-USA,,,,
"Musiic Party - Rock the House (Europe) (En,Fr,De,Es,It)",RVL-R7MX-EUU-B0,,,,
"Musiic Party - Rock the House (UK) (En,Fr,De,Es,It)",RVL-R7MP-EUR-B0,,,,
MX vs. ATV Extreme Limite (France),RVL-RMXF-FRA,,,,
MX vs. ATV Untamed (Europe),RVL-RMXP-UKV, RVL-RMXP-UKV-B0,,,
MX vs. ATV Untamed (USA),RVL-RMXE-USA,,,,
"My Animal Centre (Europe) (En,Fr,De,Es,It,Nl)",RVL-RJDP-EUR,,,,
"My Baby 2 (Europe) (En,Fr,De,Es,It,Nl)",RVL-SB2P-EUR-B0,,,,
"My Baby First Steps (USA) (En,Fr,Es)",RVL-SB2E-USA-B0,,,,
"My Ballet Studio (USA) (En,Fr,Es)",RVL-RU9E-USA-B0,,,,
"My Body Coach (Europe) (En,Fr,De,Es,It,Nl,Pt)",RVL-REUP-EUR-B0,,,,
"My Body Coach 2 - Fitness & Dance (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi)",RVL-SM6P-EUR-B0,,,,
My First Songs (Europe),RVL-SONP-UKV-B0,,,,
"My Fitness Coach - Cardio Workout (Europe) (En,Fr,De,Es,It)",RVL-REKP-EUR,,,,
"My Fitness Coach - Club (Europe) (En,Fr,De,Es,It)",RVL-SF5P-EUR-B0,,,,
"My Fitness Coach - Dance Workout (Europe, Australia) (En,Fr,De,Es,It)",RVL-SCWP-EUR-B0,,,,
"My Fitness Coach - Get in Shape (Europe) (En,Fr,De,Es,It)",RVL-RFKX-EUR, RVL-RFKX-EUR-B0,,,
"My Fitness Coach - Get in Shape (Europe, Australia)",RVL-RFKP-UKV,,,,
My Fitness Coach (USA),RVL-RFKE-USA,,,,
"My Fitness Coach 2 - Exercise and Nutrition (USA) (En,Fr,Es)",RVL-RU4E-USA-B0,,,,
My French Coach - Improve Your French (Europe),RVL-REFP-UKV,,,,
"My Horse & Me - Riding for Gold (USA) (En,Fr,Es)",RVL-RX2E-USA,,,,
"My Horse & Me (Europe) (En,Fr,De,Es,It,Nl,Sv,Da)",RVL-RHNP-EUR,,,,
"My Horse & Me (USA) (En,Fr,Es)",RVL-RHNE-USA,,,,
"My Horse & Me 2 (Europe) (En,Fr,De,Es,It,Nl,Sv)",RVL-RX2P-EUR,,,,
"My Horse Club - On the Trail of the Mysterious Appaloosa (Europe) (De,It)",RVL-REWY-EUU,,,,
"My Horse Club - On the Trail of the Mysterious Appaloosa (Europe) (En,Nl)",RVL-REWX-EUR,,,,
My Personal Golf Trainer with IMG Academies and David Leadbetter (Europe),RVL-SGTP-UKV-B0,,,,
My Personal Golf Trainer with IMG Academies and David Leadbetter (USA),RVL-SGTE-USA-B0,,,,
"My Pet Hotel (Europe) (En,Fr,De,Es,It)",RVL-RMNP-UKV,,,,
"My Pet World (Europe) (En,Es,Nl)",RVL-RVTP-EUR,,,,
My Spanish Coach - Improve Your Spanish (UK),RVL-RESP-UKV,,,,
"My Vet Practice (Europe) (En,Fr,De,Es,It)",RVL-RTEP-EUR-B1, RVL-RTEP-FRA,,,
My Word Coach - Verbeter Je Woordenschat (Netherlands),RVL-RWFH-HOL,,,,
My Word Coach (UK),RVL-RZYP-UKV,,,,
My Word Coach (USA),RVL-RZYE-USA,,,,
Myeongtamjeong Conan - Chueogui Hwansang (Korea) (Rev 1),RVL-RCOK-KOR-B0,,,,
"MySims (Europe) (En,Fr,De,Es,It,Nl)",RVL-RSIP-EUR, RVL-RSIP-FRA,,,
MySims (USA) (Beta) (2007-07-24),,,,,
MySims (USA) (Beta) (2007-07-29),,,,,
"MySims (USA) (En,Fr,Es)",RVL-RSIE-USA,,,,
"MySims Agents (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da)",RVL-R5XP-EUR-B0,,,,
"MySims Agents (USA) (En,Fr,Es)",RVL-R6QE-USA-B0,,,,
"MySims Collection (USA) (En,Fr,Es)",RVL-SIME-USA-B0,,,,
"MySims Kingdom (Australia) (En,Fr,De,Es,It,Nl,Pt,Sv,Fi,Pl,Cs,Hu) (Rev 1)",RVL-RSHP-AUS,,,,
"MySims Kingdom (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,Fi,Pl,Cs,Hu)",RVL-RSHP-EUR,,,,
"MySims Kingdom (USA) (En,Fr,Es)",RVL-RSHE-USA,,,,
"MySims Party (Europe) (En,Fr,De,Es,It,Nl)",RVL-RP4P-NOE,,,,
"MySims Party (USA) (En,Fr,Es)",RVL-RP4E-USA,,,,
"MySims Racing (Europe) (En,Fr,De,Es,It,Nl)",RVL-RQGP-EUR,,,,
"MySims Racing (Europe) (En,Fr,De,Es,It,Nl) (Demo)",RVL-DQGP-EUR,,,,
"MySims Racing (USA) (En,Fr,Es)",RVL-RQGE-USA,,,,
MySims Simdeurui Wangguk (Korea),RVL-RSHK-KOR,,,,
"MySims SkyHeroes (Europe) (En,Fr,De,Es,It,Nl)",RVL-RJ6P-EUR-B0,,,,
"MySims SkyHeroes (USA) (En,Fr,Es)",RVL-RJ6E-USA-B0,,,,
"Mystery Case Files - The Malgrave Incident (Europe, Australia) (En,Fr,De,Es,It,Nl)",RVL-SFIP-EUR-B0,,,,
Mystery Case Files - The Malgrave Incident (USA),RVL-SFIE-USA-B0,,,,
Mystery Case Files - The Malgrave Incident (USA) (Demo),RVL-DAVE-USA-B0,,,,
Myth Makers - Orbs of Doom (UK),RVL-RMQP-UKV,,,,
Myth Makers - Orbs of Doom (USA),RVL-RMQE-USA,,,,
"Myth Makers - Super Kart GP (Europe) (En,Fr,De,Es,It,Nl)",RVL-RMYX-NOE,,,,
Myth Makers - Super Kart GP (UK),RVL-RMYP-UKV,,,,
Myth Makers - Super Kart GP (USA),RVL-RMYE-USA,,,,
"Myth Makers - Trixie in Toyland (Europe) (En,Fr,De,Es,It,Nl)",RVL-RMZX-EUR,,,,
Myth Makers - Trixie in Toyland (UK),RVL-RMZP-UKV,,,,
Myth Makers - Trixie in Toyland (USA),RVL-RMZE-USA,,,,
Namco Museum Megamix (USA),RVL-SNME-USA-B0,,,,
"Namco Museum Remix (Europe) (En,Fr,De,Es,It)",RVL-RN2P-EUR,,,,
Namco Museum Remix (Korea),RVL-RNWK-KOR,,,,
Namco Museum Remix (USA),RVL-RN2E-USA-B0,,,,
Nancy Drew - The White Wolf of Icicle Creek (USA),RVL-RNUE-USA,,,,
Narnia Koku Monogatari - Dai-2 Shou - Caspian Ouji no Tsunobue (Japan),RVL-RNNJ-JPN,,,,
"Naruto - Clash of Ninja Revolution - European Version (Europe) (En,Fr,De,Es,It)",RVL-RNXP-EUR,,,,
Naruto - Clash of Ninja Revolution (USA),RVL-RNXE-USA,,,,
"Naruto - Clash of Ninja Revolution 2 - European Version (Europe) (En,Fr,De,Es,It)",RVL-RNYP-EUR,,,,
Naruto - Clash of Ninja Revolution 2 (USA) (Beta) (2008-09-04),,,,,
"Naruto - Clash of Ninja Revolution 2 (USA) (En,Fr,Es)",RVL-RNYE-USA,,,,
"Naruto Shippuden - Clash of Ninja Revolution III - European Version (Europe) (En,Fr,De,Es,It)",RVL-RNEP-EUR-B0,,,,
Naruto Shippuden - Clash of Ninja Revolution III (USA),RVL-RNEE-USA-B0,,,,
"Naruto Shippuden - Dragon Blade Chronicles - European Version (Europe) (Fr,It)",RVL-SN4X-EUR-B0,,,,
Naruto Shippuden - Dragon Blade Chronicles (USA),RVL-SN4E-USA-B0,,,,
Naruto Shippuuden - Gekitou Ninja Taisen! EX (Japan),RVL-RNXJ-JPN,,,,
Naruto Shippuuden - Gekitou Ninja Taisen! EX2 (Japan),RVL-RNYJ-JPN,,,,
Naruto Shippuuden - Gekitou Ninja Taisen! EX3 (Japan),RVL-RNEJ-JPN,,,,
Naruto Shippuuden - Gekitou Ninja Taisen! Special (Japan),RVL-SNXJ-JPN-B0,,,,
Naruto Shippuuden - Ryuu Jin-ki (Japan),RVL-SN4J-JPN-B0,,,,
NASCAR 2011 - The Game (USA),RVL-SNSE-USA-B0,,,,
NASCAR Kart Racing (USA),RVL-R2NE-USA,,,,
NASCAR the Game - Inside Line (USA),RVL-SNPE-USA-B0,,,,
NASCAR Unleashed (USA),RVL-SNRE-USA-B0,,,,
"Nat Geo Challenge! Wild Life (USA) (En,Fr,Es)",RVL-SGEE-USA-B0,,,,
"Nat Geo Quiz! Wild Life (Europe) (En,Fr,De,Es,It)",RVL-SGEP-EUR-B0,,,,
"National Geographic - Challenge! (Europe) (En,Fr,De,Es,It)",RVL-SNQP-EUR-B0,,,,
"National Geographic - Challenge! (USA) (En,Fr,Es)",RVL-SNQE-USA-B0,,,,
"NBA 2K10 (Europe) (En,Fr,De,Es,It)",RVL-R76P-EUR-B0,,,,
NBA 2K10 (USA),RVL-R76E-USA-B0,,,,
"NBA 2K11 (Europe, Australia) (En,Fr,De,Es,It)",RVL-SB5P-EUR-B0,,,,
"NBA 2K11 (USA) (En,Fr,Es)",RVL-SB5E-USA-B0,,,,
"NBA 2K12 (Europe) (En,Fr,De,Es,It)",RVL-S2QP-EUR-B0,,,,
"NBA 2K12 (USA) (En,Fr,Es)",RVL-S2QE-USA-B0,,,,
"NBA 2K13 (Europe) (En,Fr,De,Es,It)",RVL-SKSP-EUR-B0,,,,
"NBA 2K13 (USA) (En,Fr,Es)",RVL-SKSE-USA-B0,,,,
NBA Jam (Europe),RVL-SNJP-UKV-B0,,,,
NBA Jam (Europe) (Rev 1),RVL-SNJP-UKV-B1,,,,
NBA Jam (USA),RVL-SNJE-USA-B0,,,,
"NBA Live 08 (Europe) (En,Fr,De,Es,It)",RVL-RNBX-NOE,,,,
NBA Live 08 (UK),RVL-RNBP-UKV,,,,
NBA Live 08 (USA),RVL-RNBE-USA,,,,
NBA Live 08 (USA) (Beta) (2007-07-09),,,,,
NBA Live 08 (USA) (Beta) (2007-08-07),,,,,
"NBA Live 09 - All-Play (Europe) (En,De,It)",RVL-RQ9P-EUR,,,,
NBA Live 09 - All-Play (France),RVL-RQ9F-FRA,,,,
NBA Live 09 - All-Play (Spain),RVL-RQ9S-ESP,,,,
"NBA Live 09 - All-Play (USA) (En,Fr)",RVL-RQ9E-USA,,,,
NCAA Football 09 - All-Play (USA),RVL-RNAE-USA,,,,
"NCIS - Based on the TV Series (Europe) (En,Fr,De,Es,It)",RVL-SNBP-EUR-B0,,,,
"NCIS - Based on the TV Series (USA) (En,Fr,Es)",RVL-SNBE-USA-B0,,,,
Necro-Nesia (Japan),RVL-RN9J-JPN,,,,
Need for Speed - Carbon (Europe),RVL-RNSP-UKV,,,,
Need for Speed - Carbon (France),RVL-RNSF-FRA,,,,
Need for Speed - Carbon (Germany),RVL-RNSD-NOE-B0,,,,
Need for Speed - Carbon (Japan),RVL-RNSJ-JPN,,,,
Need for Speed - Carbon (USA),RVL-RNSE-USA,,,,
"Need for Speed - Hot Pursuit (Europe, Australia) (En,Fr,De,Es,It,Nl)",RVL-SNHP-EUR-B0,,,,
Need for Speed - Hot Pursuit (Japan),RVL-SNHJ-JPN-B0,,,,
"Need for Speed - Hot Pursuit (USA) (En,Fr,Es)",RVL-SNHE-USA-B0,,,,
"Need for Speed - Nitro (Europe) (En,Fr,De,Es,It,Nl)",RVL-R7XP-EUR-B0,,,,
Need for Speed - Nitro (Japan),RVL-R7XJ-JPN-B1,,,,
"Need for Speed - Nitro (USA) (En,Fr,Es)",RVL-R7XE-USA-B0,,,,
"Need for Speed - ProStreet (Europe) (En,Nl)",RVL-RNPP-EUR,,,,
"Need for Speed - ProStreet (Europe) (Es,It)",RVL-RNPY-ITA-B0,,,,
"Need for Speed - ProStreet (Europe) (Fr,De)",RVL-RNPX-NOE,,,,
Need for Speed - ProStreet (Japan),RVL-RNPJ-JPN,,,,
Need for Speed - ProStreet (Korea),RVL-RNPK-KOR,,,,
Need for Speed - ProStreet (USA),RVL-RNPE-USA,,,,
Need for Speed - ProStreet (USA) (Beta) (2007-10-03),,,,,
Need for Speed - ProStreet (USA) (Rev 1),RVL-RNPE-USA,,,,
"Need for Speed - The Run (Europe) (En,Fr,De,Es,It,Nl)",RVL-SNVP-EUR-B0,,,,
Need for Speed - The Run (Japan),RVL-SNVJ-JPN-B0,,,,
"Need for Speed - The Run (USA) (En,Fr,Es)",RVL-SNVE-USA-B0,,,,
"Need for Speed - Undercover (Europe) (En,Nl)",RVL-RX9P-EUR,,,,
"Need for Speed - Undercover (Europe) (Es,It)",RVL-RX9Y-EUT-B0,,,,
"Need for Speed - Undercover (Europe) (Fr,De)",RVL-RX9X-FRA,,,,
Need for Speed - Undercover (Japan),RVL-RX9J-JPN,,,,
Need for Speed - Undercover (Korea),RVL-RX9K-KOR,,,,
"Need for Speed - Undercover (USA) (En,Fr,Es)",RVL-RX9E-USA,,,,
Negima! Neo-Pactio Fight!! (Japan),RVL-RNGJ-JPN,,,,
Neighborhood Games (USA),RVL-RN7E-USA,,,,
"Neopets - Puzzle Adventure (Europe) (En,Fr,De,Es,Nl)",RVL-R52P-EUR,,,,
Neopets - Puzzle Adventure (USA) (Beta) (2008-10-13),,,,,
Neopets - Puzzle Adventure (USA) (Rev 1),RVL-R52E-USA,,,,
Nerf N-Strike - Double Blast Bundle (USA),RVL-SN2E-USA-B0,,,,
"Nerf N-Strike (Europe) (En,De,Es)",RVL-RNKP-EUR-B1,,,,
Nerf N-Strike (USA),RVL-RNKE-USA,,,,
Nerf N-Strike Elite (USA),RVL-RL6E-USA-B0,,,,
Netflix (USA) (Rev 2),RVL-SNTE-USA-B2,,,,
Netflix (USA) (Rev 3),RVL-SNTE-USA-B3,,,,
"New Carnival Funfair Games (Europe) (En,Fr,De,Es,It,Nl)",RVL-S2CP-EUR-B0,,,,
"New Carnival Games (USA) (En,Fr,Es)",RVL-S2CE-USA-B0,,,,
New Super Mario Bros. Wii (Asia),RVL-SMNW-CHT-B0,,,,
"New Super Mario Bros. Wii (Europe) (En,Fr,De,Es,It) (Rev 1)",RVL-SMNP-EUR-B0,,,,
"New Super Mario Bros. Wii (Europe) (En,Fr,De,Es,It) (Rev 2)",RVL-SMNP-EUR-B0,,,,
New Super Mario Bros. Wii (Japan) (Rev 1),RVL-SMNJ-JPN-B0,,,,
New Super Mario Bros. Wii (Japan) (Rev 2),RVL-SMNJ-JPN-B0,,,,
New Super Mario Bros. Wii (Korea),RVL-SMNK-KOR-B0,,,,
"New Super Mario Bros. Wii (USA) (En,Fr,Es) (Rev 1)",RVL-SMNE-USA-B0,,,,
"New Super Mario Bros. Wii (USA) (En,Fr,Es) (Rev 2)",RVL-SMNE-USA-B0,,,,
New Unou Kids Wii (Japan),RVL-RUNJ-JPN-B0,,,,
"NewU Fitness First Mind Body - Yoga & Pilates Workout (Europe) (En,Fr,De,Es,It)",RVL-SLTP-EUR-B0,,,,
"NewU Fitness First Mind Body - Yoga & Pilates Workout (USA) (En,Fr,Es)",RVL-SLTE-USA-B0,,,,
"NewU Fitness First Personal Trainer (Australia) (En,Fr,De,Es,It)",RVL-RU4P-EUR-B0,,,,
"NewU Fitness First Personal Trainer (Europe) (En,Fr,De,Es,It)",RVL-RU4X-EUU-B0,,,,
NHK Kouhaku Quiz Gassen (Japan),RVL-RQIJ-JPN-B0,,,,
"NHL 2K10 (Europe) (En,Fr,De)",RVL-R7OP-EUR-B0,,,,
NHL 2K10 (USA),RVL-R7OE-USA-B0,,,,
"NHL 2K11 (Europe) (En,Fr,De)",RVL-SH3P-EUR-B0,,,,
"NHL 2K11 (USA) (En,Fr)",RVL-SH3E-USA-B0,,,,
"NHL 2K9 (Europe) (En,Fr,De,Es,It)",RVL-RNLP-EUR,,,,
"NHL 2K9 (USA) (En,Fr,Es)",RVL-RNLE-USA,,,,
NHL Slapshot (Europe),RVL-SHYP-UKV-B0,,,,
NHL Slapshot (USA),RVL-SHYE-USA-B0,,,,
"Nick Jr. Go Diego Go! Safari Rescue (Europe, Australia)",RVL-REQP-UKV,,,,
"Nick Jr. Go Diego Go! Safari Rescue (France) (En,Fr)",RVL-REQX-EUR,,,,
"Nick Jr. Go Diego Go! Safari Rescue (Netherlands) (En,Fr,Nl)",RVL-REQY-HOL,,,,
Nick Jr. Go Diego Go! Safari Rescue (USA),RVL-REQE-USA,,,,
Nickelodeon Avatar - The Last Airbender - Into the Inferno (USA),RVL-RV9E-USA,,,,
Nickelodeon Avatar - The Last Airbender - The Burning Earth (USA),RVL-RVAE-USA,,,,
Nickelodeon Avatar - The Last Airbender (USA),RVL-RLVE-USA,,,,
"Nickelodeon Avatar - The Legend of Aang - Into the Inferno (Europe) (En,De,Nl,Sv,No,Da,Fi)",RVL-RV9P-EUR,,,,
"Nickelodeon Avatar - The Legend of Aang - The Burning Earth (Europe) (En,Fr,De,Nl)",RVL-RVAP-EUR, RVL-RVAP-EUR-B0,,,
"Nickelodeon Avatar - The Legend of Aang (Europe) (En,Fr,De,Nl)",RVL-RLVP-EUR,,,,
"Nickelodeon Avatar - The Legend of Aang (Europe) (En,Fr,De,Nl) (Rev 1)",RVL-RLVP-EUR-01,,,,
"Nickelodeon Barnyard (Europe) (En,Fr,De,Es,It,Nl)",RVL-RBYP-EUR,,,,
Nickelodeon Barnyard (USA),RVL-RBYE-USA,,,,
Nickelodeon Big Time Rush - Dance Party (Europe),RVL-SVCP-UKV-B0,,,,
Nickelodeon Big Time Rush - Dance Party (USA),RVL-SVCE-USA-B0,,,,
Nickelodeon Bob Esponja - Atrapados en el Congelador (Spain),RVL-R8IS-ESP-B0,,,,
"Nickelodeon Bob Esponja - Botes de Choque (Spain) (En,Es)",RVL-SBVS-ESP-B0,,,,
