TOSEC Name,Game Title,Product Number (GameID),Version,Build Date,Playable Regions,Area Symbols,Device Info,Peripherals,Company,Hardware ID,Maker ID,Boot Filename,File Size (bytes)
Star Wars - Episode I - Jedi Power Battles v1.004 (2000)(Lucas Arts)(US)[!],STAR WARS EPISODE ONE JEDI POWER BATTLES,T23002N,V1.004,20000915,USA/Canada,U,GD-ROM1/1,799810,SEGA LC-T-230,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_USA.BIN,1420608
Star Wars - Episode I - Racer v1.001 (2000)(Lucas Arts)(US)[!],STAR WARS EPISODE 1 RACER,T23001N,V1.001,20000322,USA/Canada,U,GD-ROM1/1,0799B10,SEGA LC-T-230,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1418256
Star Wars - Episode I - Racer v1.005 (2000)(Activision)(PAL)[!],STAR WARS: EPISODE 1 RACER,T23001D 50,V1.005,20000630,Europe,E,GD-ROM1/1,0799A10,SEGA LC-T-230,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
StarLancer v1.002 (2000)(Crave)(US)[!],STARLANCER,T40209N,V1.002,20001101,USA/Canada,U,GD-ROM1/1,2799B11,SEGA LC-T-402,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,1425312
StarLancer v1.003 (2000)(Crave - Ubi Soft)(PAL)[!],STARLANCER,T17723D 05,V1.003,20001128,Europe,E,GD-ROM1/1,2799A11,SEGA LC-T-177,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,16075920
Street Fighter Alpha 3 v1.000 (2000)(Virgin)(PAL)[!],STREET FIGHTER ALPHA3 SAIKYO-DOJO,T7005D  50,V1.000,20000708,Europe,E,GD-ROM1/1,07BBA10,SEGA LC-T-70,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1058400
Street Fighter Alpha 3 v1.001 (2000)(Capcom)(US)[!],STREET FIGHTER ALPHA3 SAIKYO-DOJO,T1203N,V1.001,20000429,USA/Canada,U,GD-ROM1/1,07BBA10,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1058400
Street Fighter III - 3rd Strike v1.000 (2000)(Virgin)(PAL)[!],STREET FIGHTER 3 3RD STRIKE,T7013D-50,V1.000,20001024,Europe,E,GD-ROM1/1,07BBA10,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Street Fighter III - 3rd Strike v1.001 (2000)(Capcom)(US)[!],STREET FIGHTER 3 3RD STRIKE,T1213N,V1.001,20000908,USA/Canada,U,GD-ROM1/1,07BBA10,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Street Fighter III - Double Impact v1.001 (2000)(Capcom)(US)[!],STREET FIGHTER3 DOUBLE IMPACT,T1210N,V1.001,20000427,USA/Canada,U,GD-ROM1/1,01BBA10,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1232448
Street Fighter III - Double Impact v1.001 (2000)(Virgin)(PAL)[!],STREET FIGHTER3 DOUBLE IMPACT,T7006D  50,V1.001,20000223,Europe,E,GD-ROM1/1,01BBA10,SEGA LC-T-70,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1232448
Street Fighter III 3rd Strike - Fight for the Future v1.003 (2000)(Capcom)(JP)[!],STREET FIGHTER 3 3RD STRIKE,T1209M,V1.003,20000607,Japan/Asia,J,GD-ROM1/1,27BBA10,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Street Fighter III W Impact v1.001 (1999)(Capcom)(JP)[!],STREET FIGHTER3 W IMPACT,T1211M,V1.001,19991106,Japan/Asia,J,GD-ROM1/1,21BBA10,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1232448
Street Fighter Zero 3 - Saikyo-ryu Dojo for Matching Service v1.002 (2000)(Capcom)(JP)[!],STREET FIGHTER ZERO3 SAIKYO-RYU DOJO FOR MATCHING SERVICE,T1230M,V1.002,20001207,Japan/Asia,J,GD-ROM1/1,27BBA10,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Street Fighter Zero 3 - Saikyo-ryu Dojo v1.007 (1999)(Capcom)(JP)[!],STREET FIGHTER ZERO3 SAIKYO-RYU DOJO,T1203M,V1.007,19990614,Japan/Asia,J,GD-ROM1/1,07BBA10,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Striker Pro 2000 v1.002 (2000)(Infogrames)(US)[!],STRIKER PRO 2000,T15111N,V1.002,20000331,USA/Canada,U,GD-ROM1/1,799810,SEGA LC-T-151,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1218336
Stunt GP v1.001 (2000)(EON)(PAL)(M7)[!],STUNT GP,T22904D 50,V1.001,20001201,Europe,E,GD-ROM1/1,079BA10,SEGA LC-T-229,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1992144
Stupid Invaders v1.000 (2001)(Ubi Soft)(PAL)(FR)(en-fr)(Disc 1 of 2)[!],STUPID INVADERS,T17711D,V1.000,20010301,Europe,E,GD-ROM1/2,8009810,SEGA LC-T-177,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,7295904
Stupid Invaders v1.000 (2001)(Ubi Soft)(PAL)(FR)(en-fr)(Disc 2 of 2)[!],STUPID INVADERS,T17711D,V1.000,20010301,Europe,E,GD-ROM2/2,8009810,SEGA LC-T-177,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,7295904
Stupid Invaders v1.000 (2001)(Ubi Soft)(PAL)(M4)(Disc 1 of 2)[!],STUPID INVADERS,T17711D,V1.000,20010301,Europe,E,GD-ROM1/2,8009810,SEGA LC-T-177,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,7295904
Stupid Invaders v1.000 (2001)(Ubi Soft)(PAL)(M4)(Disc 2 of 2)[!],STUPID INVADERS,T17711D,V1.000,20010301,Europe,E,GD-ROM2/2,8009810,SEGA LC-T-177,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,7295904
Stupid Invaders v1.001 (2001)(Ubi Soft)(US)(Disc 1 of 2)[!],STUPID INVADERS,T17708N,V1.001,20010407,USA/Canada,U,GD-ROM1/2,8009810,SEGA LC-T-177,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1215984
Stupid Invaders v1.001 (2001)(Ubi Soft)(US)(Disc 2 of 2)[!],STUPID INVADERS,T17708N,V1.001,20010407,USA/Canada,U,GD-ROM2/2,8009810,SEGA LC-T-177,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,7295904
Suigetsu - Mayoigokoro v1.002 (2004)(KID)(JP)(Disc 1 of 2)[!],SUIGETSU,T19725M,V1.002,20040910,Japan/Asia,J,GD-ROM1/2,0799A10,SEGA LC-T-197,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,2627184
Suigetsu - Mayoigokoro v1.002 (2004)(KID)(JP)(Disc 2 of 2)[!],SUIGETSU,T19725M,V1.002,20040910,Japan/Asia,J,GD-ROM2/2,0799A10,SEGA LC-T-197,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1453536
Suika v1.003 (2002)(Princess Soft)(JP)[!],SUIKA,T46509M,V1.003,20020610,Japan/Asia,J,GD-ROM1/1,19810,SEGA LC-T-465,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1058400
"Sunrise Eiyuutan v1.000 (1999)(Sunrise Interactive)(JP)[!][1M7, 1M10, 1MB1, 1MB4]",SUNRISE EIYUUTAN,T41101M,V1.000,19991020,Japan/Asia,J,GD-ROM1/1,0799A00,SEGA LC-T-411,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1058400
Sunrise Eiyuutan v1.000 (1999)(Sunrise Interactive)(JP)[!][2MM1],SUNRISE EIYUUTAN,T41101M,V1.000,19991020,Japan/Asia,J,GD-ROM1/1,0799A00,SEGA LC-T-411,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1058400
Super Euro Soccer 2000 v1.002 (2000)(Imagineer)(JP)[!],SUPER EURO SOCCER 2000,T15006M,V1.002,20000225,Japan/Asia,J,GD-ROM1/1,07BB810,SEGA LC-T-150,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1058400
Super Magnetic Neo v1.001 (2000)(Crave)(PAL)(M3)[!],SUPER MAGNETIC NEO,T40206D 50,V1.001,20000608,Europe,E,GD-ROM1/1,0799A10,SEGA LC-T-402,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,16075920
Super Magnetic Neo v1.001 (2000)(Crave)(US)[!],SUPER MAGNETIC NEO,T40206N,V1.001,20000420,USA/Canada,U,GD-ROM1/1,0799A10,SEGA LC-T-402,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1058400
Super Magnetic NiuNiu v1.002 (1999)(Genki)(JP)[!],SUPERMAGNETICNIUNIU,T30802M,V1.002,19991213,Japan/Asia,J,GD-ROM1/1,2799A10,SEGA LC-T-308,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Super Producers - Mezase Show Biz Kai v1.001 (1999)(Hudson)(JP)[!],SUPER PRODUCERS,T14303M,V1.001,19990930,Japan/Asia,J,GD-ROM1/1,799811,SEGA LC-T-143,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,1058400
Super Puzzle Fighter IIX for Matching Service v1.001 (2001)(Capcom)(JP)[!],SUPER PUZZLE FIGHTER2X FOR MATCHING SERVICE,T1250M,V1.001,20010424,Japan/Asia,J,GD-ROM1/1,21BBA10,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Super Robot Taisen Alpha for Dreamcast v1.016 (2001)(Banpresto)(JP)[!][1M1],SUPER ROBOT WARS ALPHA,T20602M,V1.016,20010725,Japan/Asia,J,GD-ROM1/1,799811,SEGA LC-T-206,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,2234400
Super Robot Taisen Alpha for Dreamcast v1.016 (2001)(Banpresto)(JP)[!][2MS1],SUPER ROBOT WARS ALPHA,T20602M,V1.016,20010725,Japan/Asia,J,GD-ROM1/1,799811,SEGA LC-T-206,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,2234400
"Super Robot Taisen Alpha for Dreamcast v1.016 (2001)(Banpresto)(JP)[!][5M1, 5M3]",SUPER ROBOT WARS ALPHA,T20602M,V1.016,20010725,Japan/Asia,J,GD-ROM1/1,799811,SEGA LC-T-206,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,2234400
Super Runabout - San Francisco Edition v1.000 (2001)(Climax Entertainment)(JP)[!],SUPER RUNABOUT SAN FRANCISCO EDITION,T22102M,V1.000,20010414,Japan/Asia,J,GD-ROM1/1,0799A11,SEGA LC-T-221,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,705600
Super Runabout - San Francisco Edition v1.005 (2000)(Interplay)(US)[!],SUPER RUNABOUT,T12509N,V1.005,20001001,USA/Canada,U,GD-ROM1/1,0799A11,SEGA LC-T-125,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,705600
Super Runabout v1.002 (2000)(Virgin)(PAL)[!],SUPER RUNABOUT,T7014D  50,V1.002,20001103,Europe,E,GD-ROM1/1,0799A11,SEGA LC-T-70,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,705600
Super Runabout v1.003 (2000)(Climax Entertainment)(JP)[!],SUPER RUNABOUT,T22101M,V1.003,20000420,Japan/Asia,J,GD-ROM1/1,0799A11,SEGA LC-T-221,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,705600
Super Runabout v2.001 (2000)(Climax Entertainment)(JP)[!],SUPER RUNABOUT,T22101M,V2.001,20000516,Japan/Asia,J,GD-ROM1/1,0799A11,SEGA LC-T-221,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,705600
Super Speed Racing v1.004 (1999)(Sega)(JP)[!],SUPER SPEED RACING,HDR-0013,V1.004,19990301,Japan/Asia,J,GD-ROM1/1,799810,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1620528
Super Street Fighter IIX for Matching Service - Grand Master Challenge v1.001 (2000)(Capcom)(JP)[!],SUPER STREET FIGHTER 2X FOR MATCHING SERVICE,T1236M,V1.001,20001113,Japan/Asia,J,GD-ROM1/1,27BBA10,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Surf Rocket Racers v1.000 (2000)(Crave - Ubi Soft)(PAL)[!],SURF ROCKET RACERS,T17721D 50,V1.000,20001104,Europe,E,GD-ROM1/1,0799A10,SEGA LC-T-177,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,5002704
Surf Rocket Racers v1.000 (2000)(Crave)(US)[!],SURF ROCKET RACERS,T40216N,V1.000,20001104,USA/Canada,U,GD-ROM1/1,0799A10,SEGA LC-T-402,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,5002704
Suzuki ALSTARE Extreme Racing v1.000 (1999)(Ubi Soft)(PAL)(M5)[!],SUZUKI ALSTARE EXTREME RACING,T17703D 50,V1.000,19991015,Europe,E,GD-ROM1/1,799810,SEGA LC-T-177,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,2530752
Suzuki ALSTARE Extreme Racing v1.000 (1999)(Ubi Soft)(US)[!],SUZUKI ALSTARE EXTREME RACING,T17703N,V1.000,19991015,USA/Canada,U,GD-ROM1/1,799810,SEGA LC-T-177,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,2530752
Sweet Season v1.000 (2003)(Takuyo)(JP)[!],SWEET SEASON,T37911M,V1.000,20030915,Japan/Asia,J,GD-ROM1/1,199811,SEGA LC-T-379,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,705600
Sword of the Berserk - Guts' Rage v1.000 (2000)(Eidos)(US)[!],SWORD OF THE BERSERK GUTS RAGE,T-36805N,V1.000,20000221,USA/Canada,U,GD-ROM1/1,0799A10,SEGA-LC-T-368,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1825152
Sword of the Berserk - Guts' Rage v1.002 (2000)(Eidos)(PAL)[!],SWORD OF THE BERSERK GUTS RAGE,T36807D 05,V1.002,20000308,Europe,E,GD-ROM1/1,0799A10,SEGA LC-T-368,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1825152
Sydney 2000 v1.000 (2000)(Eidos)(PAL)(DE)[!],SYDNEY 2000 THE OFFICIAL VIDEO GAME OF THE OLYMPIC GAMES,T36808D 18,V1.000,20000730,Europe,E,GD-ROM1/1,07D9A00,SEGA LC-T-368,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,16075920
Sydney 2000 v1.000 (2000)(Eidos)(PAL)(FR)[!],SYDNEY 2000 THE OFFICIAL VIDEO GAME OF THE OLYMPIC GAMES,T36808D 09,V1.000,20000730,Europe,E,GD-ROM1/1,07D9A00,SEGA LC-T-368,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,16075920
Sydney 2000 v1.000 (2000)(Eidos)(PAL)(IT)[!],SYDNEY 2000 THE OFFICIAL VIDEO GAME OF THE OLYMPIC GAMES,T36808D 13,V1.000,20000730,Europe,E,GD-ROM1/1,07D9A00,SEGA LC-T-368,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,16075920
Sydney 2000 v1.000 (2000)(Eidos)(PAL)[!],SYDNEY 2000 THE OFFICIAL VIDEO GAME OF THE OLYMPIC GAMES,T36808D 05,V1.000,20000730,Europe,E,GD-ROM1/1,07D9A00,SEGA LC-T-368,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,16075920
Sydney 2000 v1.000 (2000)(Eidos)(US)[!],SYDNEY 2000,T36808N,V1.000,20000801,USA/Canada,U,GD-ROM1/1,0799A00,SEGA LC-T-368,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,16075920
Sydney 2000 v1.001 (2000)(Eidos)(PAL)(AU)[!],SYDNEY 2000 THE OFFICIAL VIDEO GAME OF THE OLYMPIC GAMES,T36808D 03,V1.001,20000730,Europe,E,GD-ROM1/1,07D9A00,SEGA LC-T-368,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,16075920
Sydney 2000 v1.001 (2000)(Eidos)(PAL)(ES)[!],SYDNEY 2000 THE OFFICIAL VIDEO GAME OF THE OLYMPIC GAMES,T36808D 06,V1.001,20000730,Europe,E,GD-ROM1/1,07D9A00,SEGA LC-T-368,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,16075920
Sydney 2000 v1.002 (2000)(Capcom)(JP)[!],SYDNEY2000,T1237M,V1.002,20000924,Japan/Asia,J,GD-ROM1/1,079B810,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1232448
Taisen Net Gimmick - Capcom & Psikyo All Stars v1.002 (2001)(Capcom)(JP)[!][1M1],NET GIMMICK,T1248M,V1.002,20010530,Japan/Asia,J,GD-ROM1/1,2199A10,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Taisen Net Gimmick - Capcom & Psikyo All Stars v1.002 (2001)(Capcom)(JP)[!][2MM1],NET GIMMICK,T1248M,V1.002,20010530,Japan/Asia,J,GD-ROM1/1,2199A10,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Tako no Marine v1.002 (2002)(Microcabin)(JP)[!],TAKO NO MARINE,T5204M,V1.002,20020316,Japan/Asia,J,GD-ROM1/1,799810,SEGA LC-T-52,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Tamakyuu v1.000 (2003)(NEC InterChannel)(JP)[!][AKA Tama-cue],TAMACUE,T20133M,V1.000,20031209,Japan/Asia,J,GD-ROM1/1,0799A10,SEGA LC-T-201,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Tanaka Torahiko no Urutoraryu Shougi - Ihisha Anaguma-hen v1.006 (1999)(Arc System Works)(JP)[!],TANAKATORAHIKO NO URUTORARYUUSYOUGI IBISYAANAGUMAHEN,T22001M,V1.006,19990917,Japan/Asia,J,GD-ROM1/1,199800,SEGA LC-T-220,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1613472
Tantei Shinshi Dash! v1.008 (2000)(Abel)(JP)[!],TANTEISHINSHIDASH,T44401M,V1.008,20001118,Japan/Asia,J,GD-ROM1/1,799810,SEGA LC-T-444,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,3179904
Tantei Shinshi Dash! v2.000 (2000)(Abel)(JP)[!],TANTEISHINSHIDASH,T44401M,V2.000,20001128,Japan/Asia,J,GD-ROM1/1,799810,SEGA LC-T-444,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,3179904
Taxi 2 - Le Jeu v1.000 (2000)(Ubi Soft)(PAL)(FR)[!],TAXI2,TAXI2,V1.000,20000904,Europe,E,GD-ROM1/1,799811,BLUE SPHERE,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,1470000
Tech Romancer v1.001 (2000)(Capcom)(US)[!],TECH ROMANCER,T1208N,V1.001,20000327,USA/Canada,U,GD-ROM1/1,07BBA10,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Tech Romancer v1.002 (2000)(Virgin)(PAL)[!],TECH ROMANCER,T7009D50,V1.002,20000511,Europe,E,GD-ROM1/1,07BBA10,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Tee Off v1.001 (1999)(Acclaim)(US)[!][2S],TEE OFF,T8108N,V1.001,19991219,USA/Canada,U,GD-ROM1/1,0799A00,SEGA LC-T-81,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,15262128
Tee Off v1.001 (1999)(Acclaim)(US)[!][3S],TEE OFF,T8108N,V1.001,19991219,USA/Canada,U,GD-ROM1/1,0799A00,SEGA LC-T-81,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,15262128
Tee Off v1.001 (1999)(Acclaim)(US)[!][4S],TEE OFF,T8108N,V1.001,19991219,USA/Canada,U,GD-ROM1/1,0799A00,SEGA LC-T-81,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,15262128
Tee Off v1.002 (2000)(Acclaim)(PAL)[!],TEE OFF,T8108D  50,V1.002,20000207,Europe,E,GD-ROM1/1,0799A00,SEGA LC-T-81,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,15262128
Tennis 2K2 v1.003 (2001)(Sega)(US)(M5)[!],TENNIS 2K2,MK-51186,V1.003,20011009,USA/Canada,U,GD-ROM1/1,07BBA10,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Tennis 2K2 v1.009 (2001)(Sega)(US)(M5)[!],TENNIS 2K2,MK-51186,V1.009,20011017,USA/Canada,U,GD-ROM1/1,07BBA10,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
"Tenohira wo, Taiyou ni v1.000 (2004)(Princess Soft)(JP)[!]",TENOHIRA,T46516M,V1.000,20040117,Japan/Asia,J,GD-ROM1/1,199810,SEGA LC-T-465,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1058400
Tentama - 1st Sunny Side v1.000 (2001)(KID)(JP)[!],TENTAMA -1ST SUNNY SIDE-,T19710M,V1.000,20010910,Japan/Asia,J,GD-ROM1/1,0799A10,SEGA LC-T-197,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,12253920
Test Drive 6 v1.000 (1999)(Infogrames)(US)[!],TEST DRIVE 6,T15102N,V1.000,19991118,USA/Canada,U,GD-ROM1/1,0799A10,SEGA LC-T-151,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1425312
Test Drive Le Mans v1.000 (2000)(Infogrames)(US)(M3)[!],TEST DRIVE LE MANS,T15123N,V1.000,20000912,USA/Canada,U,GD-ROM1/1,0181A10,SEGA LC-T-151,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1342992
Test Drive V-Rally v1.001 (2000)(Infogrames)(US)(M3)[!],TEST DRIVE V-RALLY,T15110N,V1.001,20000824,USA/Canada,U,GD-ROM1/1,2799A10,SEGA LC-T-151,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Tetris 4D v1.005 (1998)(Bullet-Proof)(JP)(en)[!],TETRIS 4D,T20801M,V1.005,19981125,Japan/Asia,J,GD-ROM1/1,99010,SEGA LC-T-208,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,2942352
TimeStalkers v1.002 (2000)(Sega)(US)[!],TIME STALKERS,MK-51011,V1.002,20000305,USA/Canada,U,GD-ROM1/1,0799A10,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
TimeStalkers v1.003 (2000)(Sega)(PAL)(M4)[!],TIME STALKERS,MK-5101153,V1.003,20000920,Europe,E,GD-ROM1/1,0619A10,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
TNN Motorsports Hardcore Heat v1.001 (1999)(ASC Games)(US)[!],TNN MOTORSPORTS HARDCORE HEAT,T0000M,V1.001,19990813,USA/Canada,U,GD-ROM1/1,799800,SEGA LC-T-00,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1058400
Tokusatsu Bouken Katsugeki - Super Hero Retsuden v1.005 (2000)(Banpresto)(JP)[!],TOKUSATSUBOUKENKATSUGEKI SUPERHERO RETSUDEN,T20601M,V1.005,20000702,Japan/Asia,J,GD-ROM1/1,0799A10,SEGA LC-T-206,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Tokyo Bus Guide v1.003 (1999)(Fortyfive)(JP)[!],TOKYO BUS GUIDE,T35402M,V1.003,19991124,Japan/Asia,J,GD-ROM1/1,0799A10,SEGA LC-T-354,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1058400
Tokyo Bus Guide v2.000 (2000)(Fortyfive)(JP)[!],TOKYO BUS GUIDE,T35402M,V2.000,20000106,Japan/Asia,J,GD-ROM1/1,0799A10,SEGA LC-T-354,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1058400
Tokyo Highway Challenge 2 v1.001 (2000)(Crave - Ubi Soft)(PAL)[!],TOKYO HIGHWAY CHALLENGE 2,T40210D 50,V1.001,20000914,Europe,E,GD-ROM1/1,0799A10,SEGA LC-T-402,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Tokyo Highway Challenge v1.001 (1999)(Crave)(PAL)[!],TOKYO HIGHWAY CHALLENGE,T40201D 50,V1.001,19990819,Europe,E,GD-ROM1/1,0199B00,SEGA LC-T-402,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1425312
Tokyo Xtreme Racer 2 v1.002 (2000)(Crave)(US)[!],TOKYO XTREME RACER 2,T40211N,V1.002,20000912,USA/Canada,U,GD-ROM1/1,0799A10,SEGA LC-T-402,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1425312
Tokyo Xtreme Racer v1.001 (1999)(Crave)(US)[!],TOKYO XTREME RACER,T40202N,V1.001,19990818,USA/Canada,U,GD-ROM1/1,0799B10,SEGA LC-T-402,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1425312
Tom Clancy's Rainbow Six - Rogue Spear + Mission Pack - Urban Operations v1.000 (2001)(Red Storm - Swing!)(PAL)(DE)[!],ROGUE SPEAR,T-45002D18,V1.000,20010401,Europe,E,GD-ROM1/1,A7BFA10,(empty),SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Tom Clancy's Rainbow Six - Rogue Spear + Mission Pack - Urban Operations v1.001 (2001)(Red Storm - Swing!)(PAL)(FR)[!],ROGUE SPEAR,T-45002D09,V1.001,20010501,Europe,E,GD-ROM1/1,A7BFA10,(empty),SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Tom Clancy's Rainbow Six - Rogue Spear + Mission Pack - Urban Operations v1.001 (2001)(Red Storm - Swing!)(PAL)[!],ROGUE SPEAR,T45002D-05,V1.001,20010401,Europe,E,GD-ROM1/1,A7BFA10,(empty),SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Tom Clancy's Rainbow Six - Rogue Spear v1.002 (2000)(Majesco - Red Storm)(US)[!],ROGUESPEAR,T40402N,V1.002,20001112,USA/Canada,U,GD-ROM1/1,A799A10,SEGA LC-T-404,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
