Redump Name,Game Title,Product ID,Version,Hardware,Marker ID,Build Date,Disc Type,Peripherals,Region
Suiko Enbu - Fuuun Saiki (Japan),FUUN SAIKI,T-1305G,V1.002,SEGA SEGASATURN,SEGA TP T-13,19960220,CD-1/1,J,J
Suiko Enbu (Japan),SUIKO ENBU,T-1302G,V1.004,SEGA SEGASATURN,SEGA TP T-13,19950720,CD-1/1,J,J
Suikoden - Tendou Hyaku Hachi-sei (Japan),SUIKODEN TENDOU108SEI,T-7656G,V1.001,SEGA SEGASATURN,SEGA TP T-76,19971107,CD-1/1,J,J
Suikoden - Tenmei no Chikai (Japan) (2M),SUIKODEN TENMEI NO CHIKAI,T-7624G,V1.000,SEGA SEGASATURN,SEGA TP T-76,19961120,CD-1/1,J,J
Super Adventure Rockman (Japan) (Disc 1) (Episode 1 - Tsuki no Shinden),SUPERADVENTURE_ROCKMAN,T-1225G,V1.000,SEGA SEGASATURN,SEGA TP T-12,19971212,CD-1/3,J,J
Super Adventure Rockman (Japan) (Disc 1) (Episode 1 - Tsuki no Shinden) (1M),SUPERADVENTURE_ROCKMAN,T-1225G,V1.000,SEGA SEGASATURN,SEGA TP T-12,19971212,CD-1/3,J,J
Super Adventure Rockman (Japan) (Disc 2) (Episode 2 - Shitou! Wily Numbers),SUPERADVENTURE_ROCKMAN,T-1225G,V1.000,SEGA SEGASATURN,SEGA TP T-12,19971212,CD-2/3,J,J
Super Adventure Rockman (Japan) (Disc 2) (Episode 2 - Shitou! Wily Numbers) (1M),SUPERADVENTURE_ROCKMAN,T-1225G,V1.000,SEGA SEGASATURN,SEGA TP T-12,19971212,CD-2/3,J,J
Super Adventure Rockman (Japan) (Disc 3) (Episode 3 - Saigo no Tatakai!!),SUPERADVENTURE_ROCKMAN,T-1225G,V1.000,SEGA SEGASATURN,SEGA TP T-12,19971212,CD-3/3,J,J
Super Adventure Rockman (Japan) (Disc 3) (Episode 3 - Saigo no Tatakai!!) (1M),SUPERADVENTURE_ROCKMAN,T-1225G,V1.000,SEGA SEGASATURN,SEGA TP T-12,19971212,CD-3/3,J,J
Super Casino Special (Japan),SUPER CASINO SPECIAL,T-7306G,V1.003,SEGA SEGASATURN,SEGA TP T-73,19961213,CD-1/1,JT,J
Super Puzzle Fighter II Turbo (Europe),SUPER PUZZLE    FIGHTER 2 TURBO,T-7030H-50,V1.000,SEGA SEGASATURN,SEGA TP T-12,19961213,CD-1/1,J,E
Super Puzzle Fighter II Turbo (USA),SUPER PUZZLE    FIGHTER 2 TURBO,T-1215H,V1.001,SEGA SEGASATURN,SEGA TP T-12,19961210,CD-1/1,J,U
Super Puzzle Fighter II X (Japan),SUPER PUZZLE    FIGHTER 2X,T-1213G,V1.001,SEGA SEGASATURN,SEGA TP T-12,19961014,CD-1/1,J,J
Super Real Mahjong Graffiti (Japan) (2M),SuperRealMahjong-Graffiti,T-16504G,V1.001,SEGA SEGASATURN,SEGA TP T-165,19950929,CD-1/1,J,J
Super Real Mahjong Graffiti (Japan) (P's Club Special Edition) (2M),SuperRealMahjong-Graffiti/GENTEI,T-16506G,V1.001,SEGA SEGASATURN,SEGA TP T-165,19950929,CD-1/1,J,J
Super Real Mahjong P.V (Japan) (2M),SuperRealMahjong-PV for Saturn,T-16501G,V1.001,SEGA SEGASATURN,SEGA TP T-165,19950324,CD-1/1,J,J
Super Real Mahjong P7 (Japan) (3M),SUPERREALMAHJONG_P7,T-16509G,V1.003,SEGA SEGASATURN,SEGA TP T-165,19980327,CD-1/1,JW,J
Super Real Mahjong P7 (Japan) (P's Club Special Edition),SUPERREALMAHJONG_P7_GENTEIBAN,T-16510G,V1.003,SEGA SEGASATURN,SEGA TP T-165,19980327,CD-1/1,JW,J
Super Real Mahjong PVI (Japan),SUPERREALMAHJONG_P6,T-16507G,V1.000,SEGA SEGASATURN,SEGA TP T-165,19960326,CD-1/1,J,J
Super Real Mahjong PVI (Japan) (P's Club Special Edition),SUPERREALMAHJONG_P6_GENTEIBAN,T-16508G,V1.000,SEGA SEGASATURN,SEGA TP T-165,19960326,CD-1/1,J,J
"Super Robot Taisen F - Kanketsu-hen (Japan) (2M, 3M)",THE_SUPER_ROBOT_WARS_F_FINAL,T-20612G,V1.003,SEGA SEGASATURN,SEGA TP T-206,19980313,CD-1/1,J,J
Super Robot Taisen F - Kanketsu-hen (Japan) (5M),THE_SUPER_ROBOT_WARS_F_FINAL,T-20612G,V1.003,SEGA SEGASATURN,SEGA TP T-206,19980313,CD-1/1,J,J
Super Robot Taisen F - Kanketsu-hen (Japan) (Rev A) (10M),THE_SUPER_ROBOT_WARS_F_FINAL,T-20612G,V2.000,SEGA SEGASATURN,SEGA TP T-206,19980330,CD-1/1,J,J
Super Robot Taisen F - Kanketsu-hen (Japan) (Rev A) (11M),THE_SUPER_ROBOT_WARS_F_FINAL,T-20612G,V2.000,SEGA SEGASATURN,SEGA TP T-206,19980330,CD-1/1,J,J
"Super Robot Taisen F (Japan) (Rev A) (10M, 11M, 12M, 13M)",SUPER ROBOT WARS F,T-20610G,V1.003,SEGA SEGASATURN,SEGA TP T-206,19970901,CD-1/1,J,J
Super Robot Taisen F (Japan) (Rev B) (21M),SUPER ROBOT WARS F,T-20610G,V2.002,SEGA SEGASATURN,SEGA TP T-206,19971211,CD-1/1,J,J
Super Tempo (Japan),SUPER TEMPO,T-26413G,V1.103,SEGA SEGASATURN,SEGA TP T-264,19980317,CD-1/1,J,J
Swagman (Europe) (Demo),SWAGMAN         PLAYABLE DEMO,T-610-6529,V1.000,SEGA SEGASATURN,SEGA TP T-115,19970211,CD-1/1,J,E
"Swagman (Europe) (En,Fr,De)",SWAGMAN,T-11502H-5,(unknown),SEGA SEGASATURN,SEGA TP T-115,19970612,CD-1/1,J,E
Sword & Sorcery (Japan) (2M),SWORD&SORCERY,T-5202G,V1.220,SEGA SEGASATURN,SEGA TP T-52,19960416,CD-1/1,J,J
Sword & Sorcery (Japan) (Rev A) (10M),SWORD&SORCERY,T-5202G,V1.221,SEGA SEGASATURN,SEGA TP T-52,19960606,CD-1/1,J,J
System-Disc (KD02) Columbia (Japan) (16M),SYSTEM-DISC     [KD02],SEGASYSTEM,V1.000,SEGA SEGASATURN,SEGA TP,19940823,CD-1/1,J,JTUBKAEL
System-Disc (KD02) JVC (Japan),SYSTEM-DISC     [KD02],SEGASYSTEM,V1.000,SEGA SEGASATURN,SEGA TP,19940823,CD-1/1,J,JTUBKAEL
Tactical Fighter (Japan),TACTICALFIGHTER,T-21402G,V1.002,SEGA SEGASATURN,SEGA TP T-214,19970905,CD-1/1,J,J
Tactics Formula (Japan),TACTICS FORMULA,T-34101G,V1.006,SEGA SEGASATURN,SEGA TP T-341,19970901,CD-1/1,JT,J
Tactics Ogre - Let Us Cling Together (Japan),TACTICS_OGRE,T-5306G,V1.003,SEGA SEGASATURN,SEGA TP T-53,19961113,CD-1/1,J,J
Tadaima Wakusei Kaitaku-chuu! (Japan),TADAIMA WAKUSEI KAITAKUCHYU!,T-16602G,V1.020,SEGA SEGASATURN,SEGA TP T-166,19950925,CD-1/1,J,J
Taiheiyou no Arashi 2 - 3D Heiki Data-shuu (Japan),3D HEIKI DATA SYU,T-15024G,V1.001,SEGA SEGASATURN,SEGA TP T-150,19970206,CD-2/2,J,J
Taiheiyou no Arashi 2 - Shippuu no Moudou (Japan),TAIHEIYOU NO ARASHI 2,T-15018G,V1.003,SEGA SEGASATURN,SEGA TP T-150,19970424,CD-1/1,J,J
Taikou Risshiden II (Japan) (2M),TAIKOU RISSHIDEN 2,T-7618G,V1.002,SEGA SEGASATURN,SEGA TP T-76,19961028,CD-1/1,J,J
Taikou Risshiden II (Japan) (Rev A) (10M),TAIKOU RISSHIDEN 2,T-7618G,V2.001,SEGA SEGASATURN,SEGA TP T-76,19980220,CD-1/1,J,J
Taikyoku Shougi - Kiwame II (Japan),TAIKYOKU        SHOGI           KIWAME2 SS,T-29001G,V1.001,SEGA SEGASATURN,SEGA TP T-290,19961004,CD-1/1,J,J
Taito Chase H.Q. + S.C.I. (Japan),CHASE_HQ+SCI,T-1105G,V1.001,SEGA SEGASATURN,SEGA TP T-11,19960626,CD-1/1,J,J
Taklamakan - Tonkou Denki (Japan),TAKURAMAKAN,T-25102G,V1.002,SEGA SEGASATURN,SEGA TP T-251,19961114,CD-1/1,JM,J
Tama - Adventurous Ball in Giddy Labyrinth (Japan),TAMA,T-4801G,V1.008,SEGA SEGASATURN,SEGA TP T-48,19941021,CD-1/1,J,JTUBKAEL
Tanjou - Debut S (Japan) (1M),DEBUT S,T-20101G,V1.000,SEGA SEGASATURN,SEGA TP T-201,19960527,CD-1/1,J,J
Tanjou - Debut S (Japan) (5M),DEBUT S,T-20101G,V1.000,SEGA SEGASATURN,SEGA TP T-201,19960527,CD-1/1,J,J
Tantei Jinguuji Saburou - Mikan no Report (Japan),JINGUJI SABURO,T-1307G,V1.002,SEGA SEGASATURN,SEGA TP T-13,19961017,CD-1/1,J,J
Tantei Jinguuji Saburou - Yume no Owari ni (Japan) (3M),TANTEI JINGUJI SABURO YUME NO OWARINI,T-1316G,V1.000,SEGA SEGASATURN,SEGA TP T-13,19980210,CD-1/1,J,J
Techno Motor (Japan),technomotor,T-37601G,V1.004,SEGA SEGASATURN,SEGA TP T-376,19980212,CD-1/1,J,J
Teitoku no Ketsudan II (Japan),TEITOKU NO KETSUDAN 2,T-7607G,V1.002,SEGA SEGASATURN,SEGA TP T-76,19960122,CD-1/1,J,J
Teitoku no Ketsudan III (Japan),KOEI CORPORATIONSIMURATION GAME TEITOKUNO       KETSUDAN 3,T-7640G,V1.001,SEGA SEGASATURN,SEGA TP T-76,19970521,CD-1/1,J,J
Teitoku no Ketsudan III with Power-Up Kit (Japan),KOEI CORPORATIONSIMULATION GAME TEITOKUNO       KETSUDAN 3      WITH            POWERUP KIT,T-7661G,V1.001,SEGA SEGASATURN,SEGA TP T-76,19980213,CD-1/1,J,J
Tekkyuu - True Pinball (Japan),TRUE PINBALL,T-18505G,V1.000,SEGA SEGASATURN,SEGA TP T-185,19951219,CD-1/1,J,J
Tempest 2000 (Europe),TEMPEST 2000,T12516H-50,V1.300,SEGA SEGASATURN,SEGA TP T-125,19970303,CD-1/1,J,E
Tempest 2000 (USA),TEMPEST 2000,T-12516H,V1.000,SEGA SEGASATURN,SEGA TP T-125,19961111,CD-1/1,J,U
Ten Pin Alley (USA),TEN PIN ALLEY,T-13705H,V1.000,SEGA SEGASATURN,SEGA TP TP-137,19970916,CD-1/1,JAT,U
Tenant Wars (Japan),TENANT WARS,T-19707G,V1.006,SEGA SEGASATURN,SEGA TP T-197,19971217,CD-1/1,JT,J
Tenchi Muyou! Mimiri Onsen - Yukemuri no Tabi (Japan) (Disc 1),TENCHI MUYO!    MIMIRI ONSEN    YUKEMURI NO TABI,T-21802G,V1.600,SEGA SEGASATURN,SEGA TP T-218,19960126,CD-1/2,J,J
Tenchi Muyou! Mimiri Onsen - Yukemuri no Tabi (Japan) (Disc 2),TENCHI MUYO!    MIMIRI ONSEN    YUKEMURI NO TABI,T-21802G,V1.600,SEGA SEGASATURN,SEGA TP T-218,19960126,CD-2/2,J,J
Tenchi Muyou! Rensa Hitsuyou (Japan),TENCHIMUYO RENSAHITSUYOU,T-22204G,V1.002,SEGA SEGASATURN,SEGA TP T-222,19970121,CD-1/1,J,J
Tenchi Muyou! Ryououki Gokuraku CD-ROM for Sega Saturn (Japan) (1M),TENCHI MUYO!            RYOOHKI GOKURAKU CD-ROM       for SATURN                                    Cassini lib.,T-21801G00,V1.010,SEGA SEGASATURN,SEGA TP T-218,19950818,CD-1/1,J,J
Tenchi Muyou! Toukou Muyou - Aniraji Collection (Japan) (Disc 1),TOUKOUMUYOU,T-26103G,V1.004,SEGA SEGASATURN,SEGA TP T-261,19961121,CD-1/2,J,J
Tenchi Muyou! Toukou Muyou - Aniraji Collection (Japan) (Disc 2),TOUKOUMUYOU,T-26103G,V1.004,SEGA SEGASATURN,SEGA TP T-261,19961121,CD-2/2,J,J
Tenchi o Kurau II - Sekiheki no Tatakai (Japan),TENCHI WO KURAU 2 SEKIHEKI NO TATAKAI,T-1207G,V1.001,SEGA SEGASATURN,SEGA TP T-12,19960617,CD-1/1,J,J
Tenga Seiha (Japan),TENKA SEIHA,T-15026G,V1.001,SEGA SEGASATURN,SEGA TP T-150,19970521,CD-1/1,JM,J
Tengai Makyou - Daiyon no Mokushiroku - The Apocalypse IV (Japan) (Disc 1),SS-TENGAI4,T-14301G,V1.011,SEGA SEGASATURN,SEGA TP T-143,19961208,CD-1/2,J,J
Tengai Makyou - Daiyon no Mokushiroku - The Apocalypse IV (Japan) (Disc 2),SS-TENGAI4,T-14301G,V1.011,SEGA SEGASATURN,SEGA TP T-143,19961208,CD-2/2,J,J
Tennis Arena (Japan),TENNIS ARENA,T-17703G,V1.001,SEGA SEGASATURN,SEGA TP T-177,19980120,CD-1/1,JT,J
Terra Cresta 3D (Japan) (2M),TERRA CRESTA 3D,T-7102G,V1.000,SEGA SEGASATURN,SEGA TP T-71,19970529,CD-1/1,J,J
Terra Phantastica (Japan),TERRA PHANTASTICA,GS-9054,V1.001,SEGA SEGASATURN,SEGA ENTERPRISES,19961227,CD-1/1,J,JT
"Terry Pratchett's Discworld (Europe) (En,Fr,De,Es,It)",DISCWORLD,T-11302H,V5.230,SEGA SEGASATURN,SEGA TP T-113,19960718,CD-1/1,JM,E
Tetris Plus (Europe),TETRIS_PLUS,T-5704H-50,V1.000,SEGA SEGASATURN,SEGA TP T-57,19960909,CD-1/1,J,E
Tetris Plus (Japan),TETRIS_PLUS,T-5708G,V1.004,SEGA SEGASATURN,SEGA TP T-57,19960713,CD-1/1,J,J
Tetris Plus (USA),TETRIS_PLUS,T-5704H,V1.001,SEGA SEGASATURN,SEGA TP T-57,19960831,CD-1/1,J,U
Tetris S (Japan),TETRIS_S,T-20802G,V1.001,SEGA SEGASATURN,SEGA TP T-208,19961115,CD-1/1,J,JT
Tetris S (Japan) (Rev A),TETRIS_S,T-20802G,V1.003,SEGA SEGASATURN,SEGA TP T-208,19960120,CD-1/1,J,JT
Texthoth Ludo - Arcana Senki (Japan),TEXTHORTLUDO,T-23102G,V1.003,SEGA SEGASATURN,SEGA TP T-231,19971105,CD-1/1,JT,J
"Theme Park (Europe) (En,Fr,De,Es,Sv)",THEME PARK,T-5001H,V1.000,SEGA SEGASATURN,SEGA TP T-500,19950901,CD-1/1,J,E
Theme Park (Japan),THEME PARK,T-1060SG,V1.000,SEGA SEGASATURN,SEGA TP T-106,19952411,CD-1/1,J,J
Theme Park (USA),THEME PARK,T-5001H,V1.000,SEGA SEGASATURN,SEGA TP T-500,19950901,CD-1/1,J,U
Thor - Seireioukiden (Japan),THOR 2            SEIREIOUKIDEN,GS-9053,V1.001,SEGA SEGASATURN,SEGA ENTERPRISES,19960326,CD-1/1,J,JT
Three Dirty Dwarves (Europe),Three Dirty Dwarves,MK-81033,V1.003,SEGA SEGASATURN,SEGA ENTERPRISES,11191996,CD-1/1,JT,E
Three Dirty Dwarves (Japan) (2M),Three Dirty Dwarves,GS-9137,V1.017,SEGA SEGASATURN,SEGA ENTERPRISES,10021996,CD-1/1,JT,J
Three Dirty Dwarves (USA) (RE),Three Dirty Dwarves,T-30401H,V1.011,SEGA SEGASATURN,SEGA TP T-304,6161996,CD-1/1,JT,UT
Thunder Force Gold Pack 1 (Japan),THUNDER FORCE   GOLD PACK 1,T-1807G,V1.001,SEGA SEGASATURN,SEGA TP T-18,19960827,CD-1/1,J,J
Thunder Force Gold Pack 2 (Japan) (Rev A),THUNDER FORCE   GOLD PACK 2,T-1808G,V1.003,SEGA SEGASATURN,SEGA TP T-18,19961105,CD-1/1,J,J
Thunder Force V (Japan),THUNDER FORCE V,T-1811G,V1.002,SEGA SEGASATURN,SEGA TP T-18,19970606,CD-1/1,J,J
Thunder Storm & Road Blaster (Japan) (Disc 1) (Thunder Storm),Thunder Storm,T-20701G,V1.000,SEGA SEGASATURN,SEGA TP T-207,19950907,CD-2/2,JAS,JT
Thunder Storm & Road Blaster (Japan) (Disc 2) (Road Blaster),Road Blaster,T-20701G,V1.000,SEGA SEGASATURN,SEGA TP T-207,19950907,CD-1/2,JAS,JT
Thunderhawk II (Japan),THUNDERHAWK II,T-6006G,V1.001,SEGA SEGASATURN,SEGA TP T-60,19960111,CD-1/1,JA,J
Thunderstrike 2 (USA),E:FIRESTORM THUNDERHAWK 2  J:THUNDERHAWK 2 U:THUNDERSTRIKE 2,T-11501H00,V1.000,SEGA SEGASATURN,SEGA TP T-7902H,19951108,CD-1/1,J,U
Thunderstrike 2 (USA) (Rev A),U:THUNDERSTRIKE 2                               J:THUNDERHAWK 2 E:FIRESTORM THUNDERHAWK 2,T-7902H,V3.000,SEGA SEGASATURN,SEGA TP T-79,19960201,CD-1/1,JA,U
Tilk - Aoi Umi kara Kita Shoujo (Japan),TILK,T-32508G,V1.000,SEGA SEGASATURN,SEGA TP T-325,19971022,CD-1/1,JM,J
"Tilt! (Europe) (En,Fr,De)",TILT,T-7015H,V1.000,SEGA SEGASATURN,SEGA TP T-70,19960807,CD-1/1,JAT,E
Time Bokan Series - Bokan to Ippatsu! Doronbow Kanpekiban (Japan),BOKAN TO IPPATSU DORONBOO KANPEKIBAN,T-20607G,V1.003,SEGA SEGASATURN,SEGA TP T-206,19970703,CD-1/1,J,J
Time Commando (Japan),TIME COMMANDO,T-8129G,V1.001,SEGA SEGASATURN,SEGA TP T-81,19980120,CD-1/1,J,JT
"Time Gal & Ninja Hayate (Japan) (En,Ja) (Disc 1) (Time Gal)",TIMEGAL_AND_NINJA_HAYATE                                                                         For JAPAN,T-20702G,V1.003,SEGA SEGASATURN,SEGA TP T-207,19961118,CD-1/2,J,J
"Time Gal & Ninja Hayate (Japan) (En,Ja) (Disc 2) (Ninja Hayate) (3M)",TIMEGAL_AND_NINJA_HAYATE                                                                         For JAPAN,T-20702G,V1.003,SEGA SEGASATURN,SEGA TP T-207,19961118,CD-2/2,J,J
Titan Wars (Europe),TITAN WARS,T-15911H50,V1.000,SEGA SEGASATURN,SEGA TP T-159,19951204,CD-1/1,JT,E
Titan Wars (Japan),TITAN WARS,T-15903G,V1.000,SEGA SEGASATURN,SEGA TP T-159,19960123,CD-1/1,JT,J
TNN Motor Sports HardCore 4X4 (USA),HARDCORE 4X4,T-13703H,V1.002,SEGA SEGASATURN,SEGA TP T-137,19961121,CD-1/1,J,U
Tokimeki Mahjong Graffiti - Toshishita no Tenshi-tachi (Japan),TOKIMEKI MAHJONG GRAFFITI,T-20202G,V1.000,SEGA SEGASATURN,SEGA TP T-202,19960403,CD-1/1,J,J
Tokimeki Mahjong Paradise - Koi no Tenpai Beat (Japan),TOKIMEKI MAHJONG PARADISE,T-20201G,V1.004,SEGA SEGASATURN,SEGA TP T-202,19950914,CD-1/1,J,J
Tokimeki Memorial - Forever with You (Japan) (1M),TOKIMEKI_MEMORIARU_FOREVER_WITH_YOU,T-9504G,V1.060,SEGA SEGASATURN,SEGA TP T-95,19960605,CD-1/1,JM,J
Tokimeki Memorial - Forever with You (Japan) (2M),TOKIMEKI_MEMORIARU_FOREVER_WITH_YOU,T-9504G,V1.060,SEGA SEGASATURN,SEGA TP T-95,19960605,CD-1/1,JM,J
Tokimeki Memorial - Forever with You (Japan) (Special-ban) (2M),TOKIMEKI_MEMORIARU_FOREVER_WITH_YOU,T-9504G,V1.060,SEGA SEGASATURN,SEGA TP T-95,19960605,CD-1/1,JM,J
Tokimeki Memorial Drama Series Vol. 1 - Nijiiro no Seishun (Japan),NIJIIRO NO SEISYUN,T-9522G,V1.000,SEGA SEGASATURN,SEGA TP T-95,19970523,CD-1/1,JM,JT
Tokimeki Memorial Drama Series Vol. 2 - Irodori no Love Song (Japan) (Disc 1) (2M),IRODORI NO LOVESONG,T-9529G,V1.005,SEGA SEGASATURN,SEGA TP T-95,19980224,CD-1/2,JM,JT
Tokimeki Memorial Drama Series Vol. 2 - Irodori no Love Song (Japan) (Disc 2) (2M),IRODORI NO LOVESONG,T-9529G,V1.005,SEGA SEGASATURN,SEGA TP T-95,19980224,CD-2/2,JM,JT
Tokimeki Memorial Drama Series Vol. 3 - Tabidachi no Uta (Japan) (Disc 1),TABIDACHI NO UTA,T-9532G,V1.001,SEGA SEGASATURN,SEGA TP T-95,19990210,CD-1/2,JM,JT
Tokimeki Memorial Drama Series Vol. 3 - Tabidachi no Uta (Japan) (Disc 2),TABIDACHI NO UTA,T-9532G,V1.001,SEGA SEGASATURN,SEGA TP T-95,19990210,CD-2/2,JM,JT
Tokimeki Memorial Selection - Fujisaki Shiori (Japan),TOKIMEKI MEMORIAL SELECTION FUJISAKI SHIORI,T-9517G,V1.100,SEGA SEGASATURN,SEGA TP T-95,19970214,CD-1/1,JM,JT
Tokimeki Memorial Taisen Puzzledama (Japan) (1M),TOKIMEKI        MEMORIARU       TAISEN          PAZURUDAMA,T-9512G,V1.010,SEGA SEGASATURN,SEGA TP T-95,19960809,CD-1/1,J,JT
Tokimeki Memorial Taisen Puzzledama (Japan) (2M),TOKIMEKI        MEMORIARU       TAISEN          PAZURUDAMA,T-9512G,V1.010,SEGA SEGASATURN,SEGA TP T-95,19960809,CD-1/1,J,JT
Tokimeki Memorial Taisen Tokkaedama (Japan),TM TOKKAEDAMA,T-9524G,V1.000,SEGA SEGASATURN,SEGA TP T-95,19970701,CD-1/1,J,JT
Tokuso Kidoutai J-SWAT (Japan),TOKUSO KIDOUTAI JSWAT,T-20602G,V1.003,SEGA SEGASATURN,SEGA TP T-206,19960717,CD-1/1,J,J
Tokyo Shadow (Japan) (Disc 1),TOKYO SHADOW,T-1110G,V1.002,SEGA SEGASATURN,SEGA TP T-11,19970411,CD-1/3,J,J
Tokyo Shadow (Japan) (Disc 2),TOKYO SHADOW,T-1110G,V1.002,SEGA SEGASATURN,SEGA TP T-11,19970411,CD-2/3,J,J
Tokyo Shadow (Japan) (Disc 3),TOKYO SHADOW,T-1110G,V1.002,SEGA SEGASATURN,SEGA TP T-11,19970411,CD-3/3,J,J
Tomb Raider (Europe),TOMB RAIDER,MK-81086,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19960917,CD-1/1,J,E
Tomb Raider (USA) (2S),TOMB RAIDER,T-7910H,V1.000,SEGA SEGASATURN,SEGA TP T-79,19961024,CD-1/1,J,U
Tomb Raider (USA) (4S),TOMB RAIDER,T-7910H,V1.000,SEGA SEGASATURN,SEGA TP T-79,19961024,CD-1/1,J,U
Tomb Raiders (Japan),TOMB RAIDERS,T-6010G,V1.000,SEGA SEGASATURN,SEGA TP T-60,19961204,CD-1/1,J,J
Top Anglers - Super Fishing Big Fight 2 (Japan),TOP ANGLERS,T-18705G,V1.002,SEGA SEGASATURN,SEGA TP T-187,19970514,CD-1/1,J,J
Torico (Europe) (Disc 1),GEKKA MUGENTAN TTORICO,MK-81053,V1.002,SEGA SEGASATURN,SEGA ENTERPRISES,19970211,CD-1/2,J,E
Torico (Europe) (Disc 2),GEKKA MUGENTAN TTORICO,MK-81053,V1.002,SEGA SEGASATURN,SEGA ENTERPRISES,19970211,CD-2/2,J,E
Touge King the Spirits (Japan),Touge KING The Spirits,T-14401G,V1.003,SEGA SEGASATURN,SEGA TP T-144,19951010,CD-1/1,JS,J
Touge King the Spirits 2 (Japan),Touge KING The Spirits 2,T-14412G,V1.001,SEGA SEGASATURN,SEGA TP T-144,19970311,CD-1/1,JSE,J
Tour Party - Sotsugyou Ryokou ni Ikou (Japan) (Rev A),TOUR PARTY,T-10312G,V1.007,SEGA SEGASATURN,SEGA TP T-103,19980303,CD-1/1,JT,J
Tournament Leader (Japan),E:VIRTUAL GOLF  U:VIRTUAL GOLF  J:TOURNAMENT LEADER,T-6007G,V1.001,SEGA SEGASATURN,SEGA TP T-60,19960706,CD-1/1,JT,J
Touryuu Densetsu Elan Doree (Japan),ELANDOREE,T-38202G,V1.002,SEGA SEGASATURN,SEGA TP T-382,19981119,CD-1/1,J,J
Toushinden S (Japan),Tohshinden-S,GS-9078,V10,SEGA SEGASATURN,SEGA ENTERPRISES,19951031,CD-1/1,JS,JT
Toushinden URA (Japan),TOUSHINDEN URA,T-10305G,V1.000,SEGA SEGASATURN,SEGA TP T-103,19960819,CD-1/1,J,J
"Tower, The (Japan)",TOWER,T-21601G,V1.000,SEGA SEGASATURN,SEGA TP T-216,19960129,CD-1/1,J,J
Transport Tycoon (Japan),TRANSPORT TYCOON,T-15028G,V1.001,SEGA SEGASATURN,SEGA TP T-150,19971004,CD-1/1,J,J
"Trash It (Europe) (En,Fr,De,Es,It)",TRASHIT,T-25411450,V1.000,SEGA SEGASATURN,SEGA TP T-254,19970523,CD-1/1,JT,E
True Pinball (Europe),TRUE PINBALL,T-16406H,V1.000,SEGA SEGASATURN,SEGA TP T-164,19951219,CD-1/1,J,E
True Pinball (USA),TRUE PINBALL,T-16406H,V1.000,SEGA SEGASATURN,SEGA TP T-164,19960701,CD-1/1,J,U
Tryrush Deppy (Japan),TRYRUSH DEPPY,T-21302G,V1.000,SEGA SEGASATURN,SEGA TP T-213,19961010,CD-1/1,J,J
Tsuukai!! Slot Shooting (Japan),SLOT SHOOTING,T-21504G,V1.004,SEGA SEGASATURN,SEGA TP T-215,19960426,CD-1/1,J,J
"Tunnel B1 (Europe) (En,Fr,De,Es,It)",TUNNEL B1,T-16414H50,V1.000,SEGA SEGASATURN,SEGA TP T-164,19961107,CD-1/1,J,E
Tunnel B1 (USA),TUNNEL B1,T-8144H,V1.001,SEGA SEGASATURN,SEGA TP T-81,19961216,CD-1/1,J,U
TurfWind '96 - Take Yutaka Kyousouba Ikusei Game (Japan),Turf Wind'96,T-5707G,V1.002,SEGA SEGASATURN,SEGA TP T-57,19960826,CD-1/1,J,J
Tutankhamen no Nazo - A.N.K.H (Japan) (Disc 1),TUTANKAMEN NO NAZO ANKH,T-35601G,V1.001,SEGA SEGASATURN,SEGA TP T-356,19971001,CD-1/2,J,J
Tutankhamen no Nazo - A.N.K.H (Japan) (Disc 2),TUTANKAMEN NO NAZO ANKH,T-35601G,V1.001,SEGA SEGASATURN,SEGA TP T-356,19971001,CD-2/2,J,J
Twinkle Star Sprites (Japan) (Disc 1) (Game Disc),TWINKLE STAR SPRITES  FOR SEGASATURN,T-37301G,V1.003,SEGA SEGASATURN,SEGA TP T-373,19971031,CD-1/2,J,J
Twinkle Star Sprites (Japan) (Disc 2) (Omake Disc),TWINKLE STAR SPRITES  FOR SEGASATURN,T-37301G,V1.001,SEGA SEGASATURN,SEGA TP T-373,19971024,CD-2/2,J,J
"UEFA Euro 96 - England (Europe) (En,Fr,De,Es,It,Pt)",EURO 96,MK-81180,V6.200,SEGA SEGASATURN,SEGA ENTERPRISES,19960430,CD-1/1,JT,E
Ultimate Mortal Kombat 3 (Europe),ULTIMATE MORTAL KOMBAT 3,T-25403H,V1.007,SEGA SEGASATURN,SEGA TP T-97,19960607,CD-1/1,J,E
Ultimate Mortal Kombat 3 (Europe) (Rev A),ULTIMATE MORTAL KOMBAT 3,T-25403H,V2.000,SEGA SEGASATURN,SEGA TP T-97,19960804,CD-1/1,J,E
Ultimate Mortal Kombat 3 (USA),ULTIMATE MORTAL KOMBAT 3,T-9701H,V1.006,SEGA SEGASATURN,SEGA TP T-97,19960606,CD-1/1,J,U
Ultraman - Hikari no Kyojin Densetsu (Japan),ULTRAMAN,T-13308G,V1.001,SEGA SEGASATURN,SEGA TP T-133,19961110,CD-1/1,JR,J
Ultraman Zukan (Japan),ULTRAMAN_ZUKAN01,T-25501G,V1.020,SEGA SEGASATURN,SEGA TP T-255,19960731,CD-1/1,J,J
